id,x,y,longitude,latitude,depth,strat,depth_bin
ros_0001,807.4506648999978,8390.915615850012,-168.14727263700806,-14.537405380057336,4.429541577100753,1,SHAL
ros_0002,807.250621299998,8391.415724850009,-168.1491850775803,-14.532911816247458,5.844371151030064,1,SHAL
ros_0003,807.5506866999978,8390.715572250014,-168.1463221841637,-14.539200536314373,4.853857914060354,1,SHAL
ros_0004,807.6507084999977,8390.515528650016,-168.1453717138888,-14.540995685667571,4.063058446198702,1,SHAL
ros_0005,807.3506430999979,8391.315703050008,-168.1482462566614,-14.533803757415917,12.859803758683752,2,MID
ros_0006,807.3506430999979,8391.415724850009,-168.14825784758122,-14.532900527557066,13.472099820509651,2,MID
ros_0007,806.7505122999984,8388.615114450036,-168.15349702337468,-14.558258733949332,14.429689949653188,2,MID
ros_0008,808.2508392999972,8389.415288850028,-168.13968016679252,-14.550863215028935,11.019997202065355,2,MID
ros_0009,808.3508610999971,8389.615332450026,-168.1387761562503,-14.549045432913696,8.3796301689744,2,MID
ros_0010,806.1503814999988,8388.415070850038,-168.1590379386518,-14.56013287477886,14.93044031332325,2,MID
ros_0011,808.2508392999972,8389.915397850022,-168.1397383585439,-14.546347105387701,11.790256075263024,2,MID
ros_0012,807.250621299998,8388.915179850032,-168.14889515883573,-14.555492557433476,11.344746654769676,2,MID
ros_0013,808.450882899997,8389.715354250024,-168.1378605132759,-14.548130870295202,15.079758775234222,2,MID
ros_0014,808.450882899997,8389.615332450026,-168.1378488674046,-14.549034090755326,15.823752207756042,2,MID
ros_0015,807.0505776999981,8388.815158050034,-168.1507382095893,-14.556418390482614,13.281759869162716,2,MID
ros_0016,807.250621299998,8391.515746650006,-168.1491966639451,-14.532008585578627,10.082425376176834,2,MID
ros_0017,807.8507520999975,8390.415506850019,-168.143505576551,-14.541876287656079,16.255940677024224,2,MID
ros_0018,807.7507302999976,8389.11522345003,-168.14428179641234,-14.55362953571931,9.034303099513053,2,MID
ros_0019,808.450882899997,8389.815376050024,-168.13787215834512,-14.547227649756342,17.433395774276168,2,MID
ros_0020,807.7507302999976,8390.415506850019,-168.14443284012629,-14.541887601970625,6.218469329178333,2,MID
ros_0021,808.3508610999971,8389.915397850022,-168.1388110801772,-14.546335769094744,17.165013584052726,2,MID
ros_0022,808.0507956999974,8390.11544145002,-168.14161617373276,-14.544563319643425,11.731029601752597,2,MID
ros_0023,808.1508174999973,8389.315267050028,-168.14059582776972,-14.551777773753383,12.10925404371949,2,MID
ros_0024,807.5506866999978,8390.815594050015,-168.1463337873933,-14.53829730839056,10.159722776919448,2,MID
ros_0025,805.4502288999994,8389.21524525003,-168.16562174038629,-14.55298573051251,17.281511302704505,2,MID
ros_0026,807.3506430999979,8391.21568125001,-168.14823466494263,-14.534706987196198,8.857129203081131,2,MID
ros_0027,806.8505340999983,8391.815812050005,-168.15294028613755,-14.529343999573415,12.78392463684082,2,MID
ros_0028,805.8503160999991,8391.11565945001,-168.16213177520834,-14.535779195839176,15.045370005322741,2,MID
ros_0029,806.9505558999982,8391.915833850002,-168.15202463987293,-14.528429495267412,16.837066946770612,2,MID
ros_0030,804.7500762999999,8390.415506850019,-168.17225111830035,-14.542225328596382,15.249932753034384,2,MID
ros_0031,808.3508610999971,8389.815376050024,-168.13879943967004,-14.547238990446381,11.759895091056825,2,MID
ros_0032,807.5506866999978,8390.915615850012,-168.14634538982335,-14.537394080388182,15.299446826510959,2,MID
ros_0033,808.3508610999971,8389.415288850028,-168.13875286962318,-14.550851875066304,17.7078340164738,2,MID
