id,x,y,longitude,latitude,depth,strat,depth_bin
mau_0001,315.17999999999904,2215.6600000000008,145.23305938679806,20.02893927194559,4.234582796902724,1,SHAL
mau_0002,313.37999999999965,2214.060000000002,145.21602006106767,20.01431503854986,11.27815458021666,2,MID
mau_0003,312.5799999999999,2214.6600000000017,145.2083139207049,20.019657184159048,10.112452632341629,2,MID
mau_0004,312.77999999999986,2215.760000000001,145.2101126857072,20.02961197333643,10.354836203835227,2,MID
mau_0005,314.1799999999994,2215.760000000001,145.2234923321268,20.02974681154691,15.814450283845266,2,MID
mau_0006,314.7799999999992,2215.8600000000006,145.22921637956273,20.030707521951012,8.615393313732776,2,MID
mau_0007,312.87999999999977,2215.460000000001,145.21109903895976,20.026911968494307,9.60031100475427,2,MID
mau_0008,314.07999999999936,2215.8600000000006,145.22252648120252,20.03064044242906,13.21085048140141,2,MID
mau_0009,314.67999999999915,2214.1600000000026,145.2284327371777,20.015343006281114,15.605308287484306,2,MID
mau_0010,315.079999999999,2215.8600000000006,145.23208348716466,20.030736192975453,13.957465561953457,2,MID
mau_0011,314.4799999999992,2216.3600000000006,145.22629858633954,20.03519495578814,17.40524238586426,2,MID
mau_0012,312.5799999999999,2214.760000000002,145.2083036867643,20.020560406833994,9.487500527169969,2,MID
mau_0013,313.8799999999994,2213.760000000003,145.22082852285925,20.011653427702193,15.555481214523315,2,MID
mau_0014,312.77999999999986,2215.8600000000006,145.2101024565189,20.03051519588842,13.775041589736938,2,MID
mau_0015,313.0799999999997,2215.8600000000006,145.2129695307739,20.03054417627582,9.647545544788091,2,MID
mau_0016,313.47999999999956,2213.9600000000028,145.21698583811673,20.01342143682991,9.187058823183179,2,MID
mau_0017,315.379999999999,2215.460000000001,145.23499094588195,20.027151878027112,10.072565587759017,2,MID
mau_0018,312.5799999999999,2215.5600000000013,145.20822179509096,20.02778618473854,12.413438682556153,2,MID
mau_0019,312.4799999999999,2214.260000000002,145.2073992489278,20.016034619301887,12.478274329862696,2,MID
mau_0020,314.8799999999991,2213.6600000000026,145.2303944758743,20.01084594859734,14.5145885181427,2,MID
mau_0021,312.9799999999998,2213.760000000003,145.21222830536982,20.011566807501126,8.31312851516568,2,MID
mau_0022,312.67999999999984,2215.8600000000006,145.2091467662186,20.03050552544746,14.91506999015808,2,MID
mau_0023,315.379999999999,2215.5600000000013,145.23498086017304,20.028055113064312,13.365915508270264,2,MID
mau_0024,312.38,2214.260000000002,145.20644364754426,20.016024940963348,17.48379243850708,2,MID
mau_0025,313.6799999999995,2216.3600000000006,145.21865278552164,20.035118130345747,12.552700660103246,2,MID
mau_0026,314.8799999999991,2214.560000000002,145.23030352871325,20.018975055162834,15.058988875356214,2,MID
mau_0027,313.27999999999963,2216.26,145.2148401031653,20.034176369424657,16.664240417480467,2,MID
mau_0028,313.8799999999994,2213.8600000000024,145.22081836478827,20.01255665737428,14.038187892957666,2,MID
mau_0029,313.1799999999997,2213.760000000003,145.2141394609114,20.01158609248951,7.787375022366177,2,MID
mau_0030,312.4799999999999,2215.260000000001,145.20729685220832,20.02506684083721,13.835314874649049,2,MID
mau_0031,315.4799999999989,2214.1600000000026,145.23607762252524,20.01541933703424,14.947227382659912,2,MID
mau_0032,313.37999999999965,2216.1600000000008,145.21580601732822,20.033282785820816,8.024667928958761,2,MID
mau_0033,314.9799999999991,2215.8600000000006,145.23112778407793,20.030726641123483,14.246452112197876,2,MID
