id,x,y,longitude,latitude,depth,strat,depth_bin
lan_0001,727.31077926937,2306.0933231957215,-156.8155,20.841,1.1379954814491566,1,SHAL
lan_0002,727.6575792693698,2305.7241231957223,-156.8122,20.8376,3.065848312227462,1,SHAL
lan_0003,701.5608792693847,2310.985223195711,-157.0623,20.8882,4.942613889551592,1,SHAL
lan_0004,709.5372792693802,2296.863323195742,-156.9874,20.7597,4.983555645918943,1,SHAL
lan_0005,707.0229792693815,2307.0163231957195,-157.0103,20.8517,1.840643134245524,1,SHAL
lan_0006,708.4101792693807,2305.1703231957235,-156.9972,20.8349,0.5856198157470879,1,SHAL
lan_0007,702.1677792693843,2309.969923195713,-157.0566,20.8789,2.9266400140629045,1,SHAL
lan_0008,708.6702792693807,2304.6165231957248,-156.9948,20.8299,1.6259420034907217,1,SHAL
lan_0009,703.3815792693836,2308.770023195716,-157.0451,20.868,4.155002284981277,1,SHAL
lan_0010,708.8436792693806,2304.062723195726,-156.9932,20.8248,4.352058297583081,1,SHAL
lan_0011,720.201379269374,2295.2019231957456,-156.8852,20.7435,0.100000001490116,1,SHAL
lan_0012,702.0810792693844,2310.062223195713,-157.0574,20.8798,3.354533404603379,1,SHAL
lan_0013,709.1904792693804,2303.508923195727,-156.9899,20.8198,2.796960609752553,1,SHAL
lan_0014,701.6475792693846,2312.738923195707,-157.0613,20.904,1.0283189481801518,1,SHAL
lan_0015,727.39747926937,2300.1861231957346,-156.8155,20.7877,3.164001171469169,1,SHAL
lan_0016,709.3638792693803,2303.139723195728,-156.9883,20.8164,3.6288656907949397,1,SHAL
lan_0017,716.9934792693759,2315.2310231957017,-156.9135,20.9247,2.3980781606427684,2,SHAL
lan_0018,714.3924792693774,2315.600223195701,-156.9384,20.9284,4.389525520716606,2,SHAL
lan_0019,702.774679269384,2313.8465231957043,-157.0503,20.9139,0.10000000149011601,2,SHAL
lan_0020,721.4151792693733,2312.462023195708,-156.8713,20.8992,1.091168563829802,2,SHAL
lan_0021,717.1668792693758,2315.323323195701,-156.9118,20.9256,5.084438171611776,2,SHAL
lan_0022,705.8091792693822,2315.5079231957006,-157.0209,20.9285,0.4913292982032471,2,SHAL
lan_0023,706.0692792693822,2315.8771231957,-157.0184,20.9318,5.475697451477979,2,SHAL
lan_0024,718.2939792693751,2314.677223195703,-156.9011,20.9196,1.4952536372815008,2,SHAL
lan_0025,722.4555792693727,2312.0005231957084,-156.8614,20.8949,5.86827061773009,2,SHAL
lan_0026,718.6407792693749,2314.400323195703,-156.8978,20.9171,0.8941646191243027,2,SHAL
lan_0027,714.8259792693771,2315.600223195701,-156.9343,20.9283,5.32883573829435,2,SHAL
lan_0028,722.6289792693726,2311.7236231957095,-156.8598,20.8924,3.674718409532735,2,SHAL
lan_0029,715.8663792693765,2315.2310231957017,-156.9243,20.9249,0.5547958076076317,2,SHAL
lan_0030,719.6811792693743,2314.031123195704,-156.8878,20.9136,1.7144550041197608,2,SHAL
lan_0031,715.5195792693767,2315.046423195702,-156.9277,20.9233,0.19062184343729416,2,SHAL
lan_0032,712.3116792693786,2315.6925231957002,-156.9584,20.9295,2.998325629242558,2,SHAL
lan_0033,722.2821792693728,2311.6313231957092,-156.8631,20.8916,0.44852417622308716,2,SHAL
lan_0034,712.0515792693786,2315.323323195701,-156.961,20.9262,0.4388398100433123,2,SHAL
lan_0035,724.7964792693715,2309.693023195714,-156.8392,20.8738,5.435188698953554,2,SHAL
lan_0036,715.2594792693769,2315.4156231957013,-156.9301,20.9266,2.5457092354958535,2,SHAL
