id,x,y,longitude,latitude,depth,strat,depth_bin
swa_0001,490.22957200140456,8777.294025377814,-171.0894552316606,-11.060821525278014,22.039550736504815,1,DEEP
swa_0002,491.3041720014039,8776.488025377821,-171.07961847780606,-11.06811370727296,13.681161146156951,1,MID
swa_0003,490.7071720014043,8778.8254253778,-171.08507847487556,-11.04697286079188,17.006003144670494,1,MID
swa_0004,490.58777200140435,8776.891025377816,-171.0861767228781,-11.064467193184484,19.492401607189613,1,DEEP
swa_0005,490.3489720014045,8777.132825377816,-171.0883624771859,-11.062279732908749,14.985977468832953,1,MID
swa_0006,492.9757720014029,8777.938825377809,-171.06431055567668,-11.054996369876427,9.663341618812149,1,MID
swa_0007,492.9757720014029,8777.77762537781,-171.06431087334704,-11.05645425741225,22.057456170765516,1,DEEP
swa_0008,491.06537200140406,8776.488025377821,-171.08180491470512,-11.06811312321834,21,1,DEEP
swa_0009,491.54297200140377,8776.568625377819,-171.07743184933076,-11.067385332524447,25.875199586859026,1,DEEP
swa_0010,491.42357200140384,8776.488025377821,-171.07852525931096,-11.068113993367136,21.92255081824879,1,DEEP
swa_0011,492.4981720014032,8778.744825377802,-171.06868154078822,-11.047705969484722,12.018514084886835,1,MID
swa_0012,490.8265720014042,8778.8254253778,-171.08398533484714,-11.046973166064792,16.2490811190231,1,MID
swa_0013,490.22957200140456,8778.6642253778,-171.08945147618834,-11.048429487667198,18.803455047112216,1,DEEP
swa_0014,490.58777200140435,8778.744825377802,-171.08617182753383,-11.047701495374984,11.504747193532785,1,MID
swa_0015,490.4683720014044,8777.052225377814,-171.08726949624028,-11.063008993521043,25.04428957812277,1,DEEP
swa_0016,492.9757720014029,8778.100025377807,-171.06431023805084,-11.053538482200354,13.981280338565076,1,MID
swa_0017,492.9757720014029,8778.019425377806,-171.0643103968582,-11.054267426055938,11.491003099052396,1,MID
swa_0018,489.9907720014047,8778.422425377805,-171.09163844526614,-11.05061566437873,14.149266600504994,2,MID
swa_0019,489.9907720014047,8777.938825377809,-171.09163980288466,-11.054989324972793,18.219048035284402,2,DEEP
swa_0020,492.0205720014035,8776.810425377818,-171.0730584438998,-11.065199592076373,25,2,DEEP
swa_0021,492.37877200140326,8777.132825377816,-171.0697781303776,-11.062284593884804,19.030965140574615,2,DEEP
swa_0022,489.9907720014047,8777.77762537781,-171.09164025555103,-11.056447211556998,17.481843995476364,2,MID
swa_0023,489.9907720014047,8778.341825377804,-171.09163867149624,-11.051344607898733,11.25766402249344,2,MID
swa_0024,492.9757720014029,8778.180625377805,-171.0643100792546,-11.052809538309766,15.977094191444984,3,MID
swa_0025,490.4683720014044,8778.744825377802,-171.08726497019498,-11.047701182185545,10.634088974458312,3,MID
swa_0026,490.11017200140464,8777.455225377813,-171.09054797535828,-11.059363313641521,18.010093336435137,3,DEEP
swa_0027,492.73697200140305,8777.455225377813,-171.0664978816491,-11.05936955914351,16.511413151101298,3,MID
swa_0028,492.0205720014035,8778.986625377798,-171.0730535723371,-11.04551811349238,16.037470621513048,3,MID
swa_0029,490.58777200140435,8778.8254253778,-171.0861716148717,-11.046972551571285,19.245328369602795,3,DEEP
swa_0030,491.7817720014036,8776.64922537782,-171.07524523156303,-11.066656941844567,21.61452680826827,3,DEEP
swa_0031,490.11017200140464,8778.583625377803,-171.09054484493126,-11.049158106259299,17.076385076633223,3,MID
swa_0032,491.184772001404,8778.9060253778,-171.0807057154127,-11.046245114256829,13.668478125276735,3,MID
swa_0033,491.90117200140355,8778.986625377798,-171.07414670727078,-11.045517847732244,25.992979792433076,3,DEEP
swa_0034,490.94597200140413,8776.568625377819,-171.0828979281377,-11.067383882374287,20,3,DEEP
swa_0035,492.1399720014034,8776.891025377816,-171.07196505815278,-11.064470911154208,13.067138734308976,4,MID
swa_0036,489.9907720014047,8778.503025377802,-171.09163821905184,-11.04988672082371,16.41932878826629,4,MID
swa_0037,489.9907720014047,8777.697025377809,-171.09164048190797,-11.057176154796512,13.036026776111315,4,MID
swa_0038,490.8265720014042,8776.64922537782,-171.0839909361473,-11.066654637580415,22.77902662161531,5,DEEP
swa_0039,492.856372001403,8778.341825377804,-171.0654029184237,-11.051351416113832,17.33162583847569,5,MID
swa_0040,492.73697200140305,8778.503025377802,-171.06649574681805,-11.049893289892253,16.64852097622513,5,MID
swa_0041,492.4981720014032,8778.8254253778,-171.06868137129,-11.046977025378657,22.753863912893223,5,DEEP
swa_0042,491.54297200140377,8776.488025377821,-171.07743204078605,-11.068114275505893,25.47169746028396,5,DEEP
swa_0043,491.7817720014036,8778.986625377798,-171.07523984217633,-11.045517578024953,14.600112411643455,5,MID
swa_0044,490.3489720014045,8778.744825377802,-171.08835811282304,-11.047700865048157,18.013007319992997,5,DEEP
swa_0045,492.9757720014029,8777.697025377809,-171.06431103219893,-11.057183201127579,16.853802049670524,5,MID
swa_0046,492.1399720014034,8778.986625377798,-171.07196043737568,-11.04551837530536,19.74858283737741,5,DEEP
swa_0047,491.06537200140406,8778.9060253778,-171.081798852838,-11.046244820846796,22.001165836005356,5,DEEP
swa_0048,491.6623720014037,8776.568625377819,-171.07633863347948,-11.06738561068901,23,5,DEEP
swa_0049,492.856372001403,8777.53582537781,-171.0654045336616,-11.058640853985146,14.503516536585622,5,MID
swa_0050,489.9907720014047,8777.616425377812,-171.09164070828078,-11.057905098000909,17.924554669005616,6,MID
swa_0051,491.90117200140355,8776.729825377817,-171.0741518350365,-11.065928268973456,24,6,DEEP
