id,x,y,longitude,latitude,depth,strat,depth_bin
ofu_0001,647.8753665007121,-1567.3732485967057,-169.62974672731642,-14.173730803812205,5.599375054185201,1,SHAL
ofu_0002,650.0445665007103,-1567.0702485967063,-169.60966718732956,-14.17087624094066,2.0505629510490775,1,SHAL
ofu_0003,650.0445665007103,-1566.0602485967074,-169.60972276429027,-14.161746653984812,2.3821674678448153,1,SHAL
ofu_0004,644.4243665007148,-1566.2622485967072,-169.66177721433414,-14.16386862223508,5.10767977666148,1,SHAL
ofu_0005,645.410366500714,-1566.464248596707,-169.65263204777602,-14.165643450754091,5.499047557240099,1,SHAL
ofu_0006,649.2557665007109,-1565.454248596708,-169.6170632326598,-14.156311107737203,4.712886542567238,1,SHAL
ofu_0007,642.4523665007164,-1567.6762485967056,-169.6799722188761,-14.176751614393945,5.022644436572062,1,SHAL
ofu_0008,650.0445665007103,-1569.090248596704,-169.6095559148096,-14.189135393394528,5.685249583102669,1,SHAL
ofu_0009,647.5795665007122,-1566.3632485967069,-169.63254181150933,-14.164616776244717,5.7372975968204445,1,SHAL
ofu_0010,646.7907665007128,-1566.3632485967069,-169.63984928977163,-14.164658316054457,5.717753204088271,1,SHAL
ofu_0011,641.8607665007169,-1566.8682485967065,-169.6854952831115,-14.169477837168536,9.781674039140066,2,MID
ofu_0012,643.2411665007157,-1565.6562485967079,-169.67277035898104,-14.158451611556895,10.622521681044294,2,MID
ofu_0013,648.8613665007113,-1568.8882485967042,-169.62052925918326,-14.187372854375484,7.81559551804536,2,MID
ofu_0014,642.6495665007162,-1568.282248596705,-169.6781134844293,-14.182219449338495,11.05762534721135,2,MID
ofu_0015,642.0579665007167,-1566.161248596707,-169.68370517225523,-14.16307691022897,13.770786480299199,2,MID
ofu_0016,642.1565665007167,-1567.272248596706,-169.6827337961949,-14.173114746037143,6.888497241539728,2,MID
ofu_0017,647.4809665007124,-1566.0602485967074,-169.63347162941318,-14.161883076597926,16.69980080029618,2,MID
ofu_0018,649.6501665007106,-1564.9492485967085,-169.61343734797452,-14.151725225452228,14.296780118250206,2,MID
ofu_0019,649.84736650071045,-1565.0502485967086,-169.61160505560304,-14.15262763022171,13.922912709856828,2,MID
ofu_0020,649.84736650071045,-1569.5952485967032,-169.61135515438568,-14.193710779300478,12.590878404235648,2,MID
ofu_0021,649.4529665007108,-1565.1512485967082,-169.61525303776745,-14.153561691093437,10.795885291010716,2,MID
ofu_0022,643.7341665007154,-1565.8582485967077,-169.6681926020233,-14.16025227570004,17.33580464428393,2,MID
ofu_0023,643.9313665007153,-1566.161248596707,-169.66634975593084,-14.162981072415294,6.10261460694988,2,MID
