id,x,y,longitude,latitude,depth,strat,depth_bin
how_0001,543.0574999999985,89.92250000000114,-176.613,0.8135,1.7340919971466064,1,SHAL
how_0002,541.9024999999997,90.74750000000039,-176.6234,0.821,1.9965499639511108,1,SHAL
how_0003,541.7724999999998,90.45250000000065,-176.6246,0.8183,1.5495649576187134,1,SHAL
how_0004,541.7224999999999,90.47250000000064,-176.625,0.8185,2.284878969192505,1,SHAL
how_0005,543.0674999999985,87.61250000000324,-176.6129,0.7926,4.957183837890625,1,SHAL
how_0006,542.8674999999987,90.16250000000092,-176.6147,0.8157,3.5585339069366455,1,SHAL
how_0007,543.1624999999985,89.6375000000014,-176.6121,0.811,0.4163646996021271,1,SHAL
how_0008,542.8324999999988,90.24250000000085,-176.615,0.8164,5.508461952209473,1,SHAL
how_0009,543.3624999999984,89.00750000000197,-176.6103,0.8053,1.4704140424728394,1,SHAL
how_0010,542.7174999999988,90.4075000000007,-176.6161,0.8179,2.1522390842437744,1,SHAL
how_0011,542.4424999999992,87.872500000003,-176.6185,0.795,4.954497814178467,1,SHAL
how_0012,542.4224999999992,90.5125000000006,-176.6187,0.8189,3.194591999053955,1,SHAL
how_0013,542.652499999999,87.50250000000334,-176.6167,0.7916,2.532299041748047,1,SHAL
how_0014,541.7524999999998,90.56250000000055,-176.6247,0.8193,2.7767651081085205,1,SHAL
how_0015,543.0374999999985,87.67250000000318,-176.6132,0.7932,0.8784152865409851,1,SHAL
how_0016,543.3524999999984,88.54750000000239,-176.6104,0.8011,2.6297008991241455,1,SHAL
how_0017,543.1324999999986,89.7425000000013,-176.6123,0.8119,1.3670059442520142,1,SHAL
how_0018,542.1374999999994,89.17250000000182,-176.6213,0.8068,1.6571389436721802,1,SHAL
how_0019,543.2974999999983,89.36750000000164,-176.6109,0.8085,2.840233087539673,1,SHAL
how_0020,543.0324999999987,89.83750000000121,-176.6132,0.8128,3.2829790115356445,1,SHAL
how_0021,543.2374999999984,88.0975000000028,-176.6114,0.797,2.4740779399871826,1,SHAL
how_0022,542.4524999999992,90.57250000000055,-176.6185,0.8194,5.940701007843018,1,SHAL
how_0023,541.8024999999998,90.74250000000039,-176.6243,0.821,2.816575050354004,1,SHAL
how_0024,543.3224999999984,89.2975000000017,-176.6106,0.8079,2.657705068588257,1,SHAL
how_0025,541.7474999999997,90.71750000000041,-176.6248,0.8207,3.4535069465637207,1,SHAL
how_0026,542.9974999999986,87.50250000000334,-176.6136,0.7916,5.842105865478516,1,SHAL
how_0027,542.1724999999994,89.01250000000196,-176.621,0.8053,0.045304298400878906,1,SHAL
how_0028,541.8874999999996,90.66750000000046,-176.6235,0.8203,1.065574049949646,1,SHAL
how_0029,542.4324999999992,90.66750000000046,-176.6186,0.8203,5.386957168579102,1,SHAL
how_0030,542.9474999999986,87.39250000000344,-176.614,0.7906,10.895600318908691,2,MID
how_0031,542.652499999999,90.6275000000005,-176.6167,0.8199,11.14894962310791,2,MID
how_0032,543.4374999999982,88.80750000000215,-176.6096,0.8035,12.649999618530273,2,MID
how_0033,542.8224999999989,90.4075000000007,-176.6151,0.8179,9.892743110656738,2,MID
how_0034,542.9774999999986,90.23750000000085,-176.6137,0.8164,10.931929588317871,2,MID
how_0035,543.1174999999985,87.69250000000316,-176.6125,0.7934,7.12728214263916,2,MID
how_0036,542.0374999999995,89.48250000000154,-176.6222,0.8096,9.020000457763672,2,MID
how_0037,541.6424999999999,90.8425000000003,-176.6257,0.8219,8.226663589477539,2,MID
how_0038,543.2674999999983,89.58250000000145,-176.6111,0.8105,10.563579559326172,2,MID
how_0039,543.3324999999984,89.42250000000159,-176.6105,0.809,11.177900314331055,2,MID
how_0040,543.3174999999983,88.25250000000266,-176.6107,0.7984,9.256080627441406,2,MID
how_0041,542.9274999999986,90.38250000000072,-176.6142,0.8177,16.600000381469727,2,MID
how_0042,542.632499999999,87.4325000000034,-176.6168,0.791,11.957119941711426,2,MID
how_0043,543.2924999999984,88.03250000000286,-176.6109,0.7964,10.598700046539307,2,MID
how_0044,543.0024999999987,90.19250000000089,-176.6135,0.816,11.356080055236816,2,MID
how_0045,543.3724999999984,89.26750000000173,-176.6102,0.8076,9.4962005615234375,2,MID
how_0046,542.5724999999991,87.5475000000033,-176.6174,0.7921,9.602323532104492,2,MID
how_0047,543.0424999999987,90.072500000001,-176.6132,0.8149,10.45602035522461,2,MID
how_0048,541.9024999999997,89.88250000000117,-176.6234,0.8132,11.280059814453125,2,MID
how_0049,541.7274999999997,90.89750000000025,-176.625,0.8224,9.862079620361328,2,MID
how_0050,542.497499999999,90.82250000000032,-176.618,0.8217,14.380000114440918,2,MID
how_0051,542.8874999999987,90.38750000000071,-176.6145,0.8177,10.560770034790039,2,MID
how_0052,543.0624999999986,87.47250000000336,-176.613,0.7914,17.31999969482422,2,MID
how_0053,543.1974999999984,89.75750000000129,-176.6118,0.812,10.224790096282959,2,MID
how_0054,541.5774999999999,90.87750000000027,-176.6263,0.8222,11.710550308227539,2,MID
how_0055,543.1374999999985,89.8525000000012,-176.6123,0.8129,10.382960319519043,2,MID
how_0056,542.6674999999989,87.3175000000035,-176.6165,0.79,21.989999771118164,3,DEEP
how_0057,543.4524999999983,89.01250000000196,-176.6095,0.8053,20.84000015258789,3,DEEP
how_0058,542.0974999999994,91.13750000000003,-176.6216,0.8245,26.100000381469727,3,DEEP
how_0059,541.7424999999998,90.31250000000078,-176.6248,0.8171,21.760000228881836,3,DEEP
how_0060,541.9724999999996,91.14250000000003,-176.6228,0.8246,23.760000228881836,3,DEEP
how_0061,542.8474999999987,87.30250000000352,-176.6149,0.7898,22.280000686645508,3,DEEP
how_0062,543.0174999999986,87.40750000000342,-176.6134,0.7908,24.3700008392334,3,DEEP
how_0063,543.3824999999983,89.37750000000163,-176.6101,0.8086,27.829999923706055,3,DEEP
how_0064,542.1174999999994,89.11250000000187,-176.6215,0.8062,23.1200008392334,3,DEEP
how_0065,543.0374999999985,90.1875000000009,-176.6132,0.8159,18.979999542236328,3,DEEP
