SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
AGR_0444A,0444,362.625,2073.345,145.6968,18.7471,DEEP,FOREREEF
AGR_0445A,0445,359.655,2070.675,145.6688,18.7228,DEEP,FOREREEF
AGR_0446A,0446,362.525,2073.505,145.6959,18.7485,DEEP,FOREREEF
AGR_0447A,0447,356.355,2077.255,145.6371,18.782,DEEP,FOREREEF
AGR_0448A,0448,360.675,2071.715,145.6784,18.7322,DEEP,FOREREEF
AGR_0449A,0449,362.705,2073.575,145.6976,18.7492,DEEP,FOREREEF
AGR_0450A,0450,362.955,2077.475,145.6997,18.7844,DEEP,FOREREEF
AGR_0451A,0451,362.465,2073.605,145.6953,18.7494,DEEP,FOREREEF
AGR_0452A,0452,357.655,2080.125,145.6492,18.808,DEEP,FOREREEF
AGR_0453A,0453,359.375,2070.915,145.6662,18.7249,DEEP,FOREREEF
AGR_0454A,0454,358.845,2071.115,145.6611,18.7267,DEEP,FOREREEF
AGR_0455A,0455,357.125,2072.525,145.6447,18.7393,DEEP,FOREREEF
AGR_0456A,0456,357.245,2072.045,145.6459,18.735,DEEP,FOREREEF
AGR_0457A,0457,356.535,2073.755,145.639,18.7504,DEEP,FOREREEF
AGR_0458A,0458,360.435,2071.105,145.6762,18.7267,DEEP,FOREREEF
AGR_0459A,0459,360.655,2071.835,145.6782,18.7333,DEEP,FOREREEF
AGR_0460A,0460,363.205,2075.135,145.7022,18.7633,DEEP,FOREREEF
AGR_0461A,0461,362.815,2073.775,145.6986,18.751,DEEP,FOREREEF
AGR_0462A,0462,356.345,2075.425,145.6371,18.7654,MID,FOREREEF
AGR_0463A,0463,360.275,2071.525,145.6747,18.7305,MID,FOREREEF
AGR_0464A,0464,362.335,2073.295,145.6941,18.7466,MID,FOREREEF
AGR_0465A,0465,361.775,2072.395,145.6888,18.7384,MID,FOREREEF
AGR_0466A,0466,362.915,2076.685,145.6993,18.7773,MID,FOREREEF
AGR_0467A,0467,362.945,2076.075,145.6997,18.7718,MID,FOREREEF
AGR_0468A,0468,362.415,2074.165,145.6948,18.7545,SHAL,FOREREEF
AGR_0469A,0469,360.935,2080.045,145.6803,18.8075,SHAL,FOREREEF
AGR_0470A,0470,359.595,2080.245,145.6676,18.8092,SHAL,FOREREEF
AGR_0471A,0471,357.405,2072.395,145.6474,18.7381,SHAL,FOREREEF
AGR_0472A,0472,362.145,2074.225,145.6922,18.755,SHAL,FOREREEF
