region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,sar,DEEP,SAR_SECTOR,FOREREEF,1,DEEP_SAR_SECTOR_FOREREEF,0.7898999999985632,10
N.MARIAN,sar,MIDD,SAR_SECTOR,FOREREEF,2,MID_SAR_SECTOR_FOREREEF,0.4818999999991234,6
N.MARIAN,sar,SHAL,SAR_SECTOR,FOREREEF,3,SHALLOW_SAR_SECTOR_FOREREEF,0.35529999999935374,5
