region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,sup,DEEP,SUP_SECTOR,FOREREEF,1,DEEP_SUP_SECTOR_FOREREEF,0.08669999999787097,3
N.MARIAN,sup,MIDD,SUP_SECTOR,FOREREEF,2,MID_SUP_SECTOR_FOREREEF,0.013299999999673401,1
