region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,mau,DEEP,MAU_SECTOR,FOREREEF,1,DEEP_MAU_SECTOR_FOREREEF,0.8343199999723984,18
N.MARIAN,mau,MIDD,MAU_SECTOR,FOREREEF,2,MID_MAU_SECTOR_FOREREEF,1.8305759999394393,40
N.MARIAN,mau,SHAL,MAU_SECTOR,FOREREEF,3,SHALLOW_MAU_SECTOR_FOREREEF,0.21713599999281652,5
