region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,pag,SHAL,PAG_SECTOR,FOREREEF,3,SHALLOW_PAG_SECTOR_FOREREEF,0.4324999999992133,2
N.MARIAN,pag,MIDD,PAG_SECTOR,FOREREEF,2,MID_PAG_SECTOR_FOREREEF,5.0636999999907895,31
N.MARIAN,pag,DEEP,PAG_SECTOR,FOREREEF,1,DEEP_PAG_SECTOR_FOREREEF,5.999699999989087,36
