strat,strat_nam,sector_id,reef_id,depth_bin
2,MID_JOH_SECTOR_FOREREEF,JOH_SECTOR,FOREREEF,MIDD
1,DEEP_JOH_SECTOR_FOREREEF,JOH_SECTOR,FOREREEF,DEEP
3,SHALLOW_JOH_SECTOR_FOREREEF,JOH_SECTOR,FOREREEF,SHAL
