strat,strat_cells,cell_area,strat_area
1,52016,7.651690773434105e-5,3.9801034727094837
3,53849,7.651690773434105e-5,4.120358964586531
5,20303,7.651690773434105e-5,1.5535227777303262
2,52946,7.651690773434105e-5,4.051264196902421
4,53417,7.651690773434105e-5,4.087303660445295
6,10947,7.651690773434105e-5,0.8376305889678314
