strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_LIS_SECTOR_FOREREEF,LIS_SECTOR,FOREREEF,DEEP
2,MID_LIS_SECTOR_FOREREEF,LIS_SECTOR,FOREREEF,MIDD
3,SHALLOW_LIS_SECTOR_FOREREEF,LIS_SECTOR,FOREREEF,SHAL
