region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,pag,DEEP,PAG_SECTOR,FOREREEF,1,DEEP_PAG_SECTOR_FOREREEF,6.191599999988737,24
N.MARIAN,pag,MIDD,PAG_SECTOR,FOREREEF,2,MID_PAG_SECTOR_FOREREEF,4.985899999990931,20
N.MARIAN,pag,SHAL,PAG_SECTOR,FOREREEF,3,SHALLOW_PAG_SECTOR_FOREREEF,0.2861999999994794,1
