region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
PRIAs,how,DEEP,HOW_SECTOR,FOREREEF,1,DEEP_HOW_SECTOR_FOREREEF,0.17306302824026062,5
PRIAs,how,MIDD,HOW_SECTOR,FOREREEF,2,MID_HOW_SECTOR_FOREREEF,0.44846896354165616,13
PRIAs,how,SHAL,HOW_SECTOR,FOREREEF,3,SHALLOW_HOW_SECTOR_FOREREEF,0.4680916564387045,14
