strat,strat_nam,sector_id,reef_id,depth_bin
2,DEEP_MAR_SECTOR_FOREREEF,MAR_SECTOR,FOREREEF,DEEP
1,DEEP_MAR_SECTOR_BACKREEF,MAR_SECTOR,BACKREEF,DEEP
4,MID_MAR_SECTOR_FOREREEF,MAR_SECTOR,FOREREEF,MIDD
7,SHALLOW_MAR_SECTOR_FOREREEF,MAR_SECTOR,FOREREEF,SHAL
3,MID_MAR_SECTOR_BACKREEF,MAR_SECTOR,BACKREEF,MIDD
8,SHALLOW_MAR_SECTOR_LAGOON,MAR_SECTOR,LAGOON,SHAL
5,MID_MAR_SECTOR_LAGOON,MAR_SECTOR,LAGOON,MIDD
6,SHALLOW_MAR_SECTOR_BACKREEF,MAR_SECTOR,BACKREEF,SHAL
