SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
GUG_0001A,0001,375.78,1914.43,145.8311,17.3118,DEEP,FOREREEF
GUG_0002A,0002,376.2,1915.43,145.835,17.3209,DEEP,FOREREEF
GUG_0003A,0003,377.83,1912.89,145.8505,17.298,DEEP,FOREREEF
GUG_0004A,0004,376.78,1915.62,145.8405,17.3226,DEEP,FOREREEF
GUG_0005A,0005,377.25,1915.55,145.8449,17.322,MID,FOREREEF
GUG_0006A,0006,377.76,1915.15,145.8497,17.3185,MID,FOREREEF
GUG_0007A,0007,376.85,1912.83,145.8413,17.2974,MID,FOREREEF
GUG_0008A,0008,375.9,1914.88,145.8322,17.3159,MID,FOREREEF
GUG_0009A,0009,376.4,1913.06,145.837,17.2995,MID,FOREREEF
GUG_0010A,0010,376.1,1913.28,145.8342,17.3015,SHAL,FOREREEF
