strat,strat_nam,sector_id,reef_id,depth_bin
2,DEEP_NII_LEHUA_FOREREEF,NII_LEHUA,FOREREEF,DEEP
5,MID_NII_LEHUA_FOREREEF,NII_LEHUA,FOREREEF,MIDD
8,SHALLOW_NII_LEHUA_FOREREEF,NII_LEHUA,FOREREEF,SHAL
3,DEEP_NII_WEST_FOREREEF,NII_WEST,FOREREEF,DEEP
6,MID_NII_WEST_FOREREEF,NII_WEST,FOREREEF,MIDD
9,SHALLOW_NII_WEST_FOREREEF,NII_WEST,FOREREEF,SHAL
7,SHALLOW_NII_EAST_FOREREEF,NII_EAST,FOREREEF,SHAL
4,MID_NII_EAST_FOREREEF,NII_EAST,FOREREEF,MIDD
1,DEEP_NII_EAST_FOREREEF,NII_EAST,FOREREEF,DEEP
