region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
NWHI,lis,DEEP,LIS_SECTOR,FOREREEF,1,DEEP_LIS_SECTOR_FOREREEF,203.86471609091544,82
NWHI,lis,MIDD,LIS_SECTOR,FOREREEF,2,MID_LIS_SECTOR_FOREREEF,74.05345974336903,26
NWHI,lis,SHAL,LIS_SECTOR,FOREREEF,3,SHALLOW_LIS_SECTOR_FOREREEF,19.421613927394986,12
