strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_HOW_SECTOR_FOREREEF,HOW_SECTOR,FOREREEF,DEEP
2,MID_HOW_SECTOR_FOREREEF,HOW_SECTOR,FOREREEF,MIDD
3,SHALLOW_HOW_SECTOR_FOREREEF,HOW_SECTOR,FOREREEF,SHAL
