strat,strat_cells,cell_area,strat_area
1,87060,7.687605463090317e-5,6.69282931616643
3,85952,7.687605463090317e-5,6.607650647635389
5,36409,7.687605463090317e-5,2.7989802730565536
2,73109,7.687605463090317e-5,5.6203314780107
4,90612,7.687605463090317e-5,6.965893062215398
6,49045,7.687605463090317e-5,3.770386099372646
