SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
ROT_0001A,0001,311.4615,1570.8345,145.2528,14.2026,DEEP,FOREREEF
ROT_0002A,0002,307.3305,1561.2075,145.2152,14.1153,DEEP,FOREREEF
ROT_0003A,0003,307.1475,1569.3105,145.213,14.1885,DEEP,FOREREEF
ROT_0004A,0004,315.8385,1569.3855,145.2935,14.1898,DEEP,FOREREEF
ROT_0005A,0005,315.7365,1568.8695,145.2926,14.1851,DEEP,FOREREEF
ROT_0006A,0006,311.0295,1570.9035,145.2488,14.2032,DEEP,FOREREEF
ROT_0007A,0007,310.4985,1570.9035,145.2439,14.2031,DEEP,FOREREEF
ROT_0008A,0008,306.5355,1568.9475,145.2073,14.1852,DEEP,FOREREEF
ROT_0009A,0009,300.8505,1566.5535,145.1548,14.1631,MID,FOREREEF
ROT_0010A,0010,309.1095,1564.1085,145.2315,14.1416,MID,FOREREEF
ROT_0011A,0011,305.1495,1568.2125,145.1945,14.1784,MID,FOREREEF
ROT_0012A,0012,298.0455,1563.7185,145.1291,14.1373,MID,FOREREEF
ROT_0013A,0013,298.0665,1561.9185,145.1294,14.1211,MID,FOREREEF
ROT_0014A,0014,299.2095,1564.6845,145.1398,14.1461,MID,FOREREEF
ROT_0015A,0015,301.7385,1567.2765,145.163,14.1697,MID,FOREREEF
ROT_0016A,0016,306.2175,1561.1565,145.2049,14.1147,MID,FOREREEF
ROT_0017A,0017,304.2615,1567.9455,145.1863,14.176,MID,FOREREEF
ROT_0018A,0018,298.9635,1563.0615,145.1376,14.1314,MID,FOREREEF
ROT_0019A,0019,301.2765,1567.2945,145.1587,14.1699,MID,FOREREEF
ROT_0020A,0020,311.8215,1570.6635,145.2562,14.201,MID,FOREREEF
ROT_0021A,0021,301.8915,1567.2855,145.1644,14.1698,MID,FOREREEF
ROT_0022A,0022,309.0375,1563.8205,145.2309,14.139,MID,FOREREEF
ROT_0023A,0023,301.4655,1562.9535,145.1608,14.1306,MID,FOREREEF
ROT_0024A,0024,309.3975,1570.4265,145.2337,14.1987,MID,FOREREEF
ROT_0025A,0025,308.0655,1569.6495,145.2214,14.1916,SHAL,FOREREEF
ROT_0026A,0026,298.8765,1563.1125,145.1368,14.1319,SHAL,FOREREEF
ROT_0027A,0027,307.3695,1569.2175,145.215,14.1877,SHAL,FOREREEF
ROT_0028A,0028,309.3495,1570.2675,145.2333,14.1973,SHAL,FOREREEF
