SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
JOH_0001A,0001,653.4675,1848.866,-169.5605,16.7176,DEEP,FOREREEF
JOH_0002A,0002,659.5315,1855.334,-169.5032,16.7756,DEEP,FOREREEF
JOH_0003A,0003,654.5835,1851.07,-169.5499,16.7374,DEEP,FOREREEF
JOH_0004A,0004,656.1795,1853.09,-169.5348,16.7556,DEEP,FOREREEF
JOH_0005A,0005,663.9555,1856.562,-169.4616,16.7864,DEEP,FOREREEF
JOH_0006A,0006,654.9355,1851.526,-169.5465,16.7415,DEEP,FOREREEF
JOH_0007A,0007,659.0835,1855.17,-169.5074,16.7742,DEEP,FOREREEF
JOH_0008A,0008,657.8915,1854.722,-169.5186,16.7702,MID,FOREREEF
JOH_0009A,0009,653.4835,1848.286,-169.5604,16.7123,MID,FOREREEF
JOH_0010A,0010,653.4635,1847.966,-169.5606,16.7094,MID,FOREREEF
JOH_0011A,0011,665.0875,1856.202,-169.451,16.7831,MID,FOREREEF
JOH_0012A,0012,653.4915,1848.158,-169.5603,16.7112,MID,FOREREEF
JOH_0013A,0013,654.3875,1850.578,-169.5517,16.733,MID,FOREREEF
JOH_0014A,0014,664.2475,1856.502,-169.4588,16.7858,MID,FOREREEF
JOH_0015A,0015,657.6075,1854.554,-169.5213,16.7687,MID,FOREREEF
JOH_0016A,0016,661.1275,1856.438,-169.4881,16.7855,MID,FOREREEF
JOH_0017A,0017,658.7475,1855.01,-169.5105,16.7727,MID,FOREREEF
JOH_0018A,0018,654.2835,1850.33,-169.5527,16.7307,MID,FOREREEF
JOH_0019A,0019,653.4875,1848.502,-169.5603,16.7143,MID,FOREREEF
JOH_0020A,0020,664.5355,1856.266,-169.4562,16.7837,MID,FOREREEF
JOH_0021A,0021,665.8275,1855.978,-169.4441,16.781,MID,FOREREEF
JOH_0022A,0022,660.4795,1855.87,-169.4942,16.7804,MID,FOREREEF
JOH_0023A,0023,665.5635,1856.022,-169.4465,16.7814,MID,FOREREEF
JOH_0024A,0024,653.6635,1849.026,-169.5586,16.719,MID,FOREREEF
JOH_0025A,0025,654.5835,1850.93,-169.5499,16.7361,MID,FOREREEF
JOH_0026A,0026,655.8875,1852.482,-169.5375,16.7501,MID,FOREREEF
JOH_0027A,0027,653.5035,1847.21,-169.5603,16.7026,MID,FOREREEF
JOH_0028A,0028,661.7075,1856.678,-169.4827,16.7876,MID,FOREREEF
JOH_0029A,0029,664.3275,1856.434,-169.4581,16.7852,MID,FOREREEF
JOH_0030A,0030,665.4715,1856.102,-169.4474,16.7821,MID,FOREREEF
JOH_0031A,0031,665.2235,1856.298,-169.4497,16.7839,MID,FOREREEF
JOH_0032A,0032,655.1595,1851.566,-169.5444,16.7419,MID,FOREREEF
JOH_0033A,0033,666.0955,1855.906,-169.4416,16.7803,MID,FOREREEF
JOH_0034A,0034,664.7715,1856.274,-169.4539,16.7837,MID,FOREREEF
JOH_0035A,0035,664.5635,1856.41,-169.4559,16.785,MID,FOREREEF
JOH_0036A,0036,655.4755,1852.054,-169.5414,16.7462,MID,FOREREEF
JOH_0037A,0037,657.0075,1853.926,-169.5269,16.7631,MID,FOREREEF
JOH_0038A,0038,653.6795,1848.91,-169.5585,16.718,MID,FOREREEF
JOH_0039A,0039,666.4795,1855.866,-169.438,16.7799,MID,FOREREEF
JOH_0040A,0040,654.5595,1850.75,-169.5501,16.7345,SHAL,FOREREEF
JOH_0041A,0041,659.6275,1855.254,-169.5023,16.7749,SHAL,FOREREEF
JOH_0042A,0042,659.4955,1855.066,-169.5035,16.7732,SHAL,FOREREEF
JOH_0043A,0043,655.3275,1851.65,-169.5429,16.7426,SHAL,FOREREEF
JOH_0044A,0044,654.3995,1850.47,-169.5516,16.732,SHAL,FOREREEF
JOH_0045A,0045,653.8715,1849.598,-169.5566,16.7242,SHAL,FOREREEF
JOH_0046A,0046,655.9355,1852.394,-169.5371,16.7493,SHAL,FOREREEF
JOH_0047A,0047,663.8595,1856.366,-169.4625,16.7846,SHAL,FOREREEF
JOH_0048A,0048,665.4275,1855.934,-169.4478,16.7806,SHAL,FOREREEF
JOH_0049A,0049,660.1035,1855.498,-169.4978,16.7771,SHAL,FOREREEF
JOH_0050A,0050,659.1635,1854.978,-169.5066,16.7724,SHAL,FOREREEF
JOH_0051A,0051,653.6275,1848.158,-169.559,16.7112,SHAL,FOREREEF
JOH_0052A,0052,653.6995,1848.038,-169.5584,16.7101,SHAL,FOREREEF
JOH_0053A,0053,661.1595,1856.202,-169.4878,16.7833,SHAL,FOREREEF
JOH_0054A,0054,653.5915,1848.374,-169.5594,16.7131,SHAL,FOREREEF
JOH_0055A,0055,659.8395,1855.226,-169.5003,16.7746,SHAL,FOREREEF
JOH_0056A,0056,654.1715,1850.066,-169.5538,16.7284,SHAL,FOREREEF
JOH_0057A,0057,660.7195,1855.89,-169.492,16.7806,SHAL,FOREREEF
JOH_0058A,0058,654.7995,1850.99,-169.5479,16.7367,SHAL,FOREREEF
JOH_0059A,0059,656.3235,1852.938,-169.5334,16.7542,SHAL,FOREREEF
