SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
FFS_4711A,4711,367.7875,2625.2825,-166.2971,23.7331,DEEP,PROTECTED SLOPE
FFS_4712A,4712,367.9675,2621.4175,-166.295,23.6982,DEEP,PROTECTED SLOPE
FFS_4713A,4713,366.5675,2634.8475,-166.31,23.8194,DEEP,PROTECTED SLOPE
FFS_4714A,4714,371.7575,2624.4025,-166.2581,23.7255,DEEP,PROTECTED SLOPE
FFS_4715A,4715,369.8525,2628.4525,-166.2772,23.7619,DEEP,PROTECTED SLOPE
FFS_4716A,4716,376.0025,2619.8825,-166.2161,23.685,DEEP,PROTECTED SLOPE
FFS_4717A,4717,369.5425,2633.8125,-166.2807,23.8103,DEEP,PROTECTED SLOPE
FFS_4718A,4718,368.4825,2630.6425,-166.2908,23.7816,DEEP,PROTECTED SLOPE
FFS_4719A,4719,370.2925,2626.5575,-166.2727,23.7448,DEEP,PROTECTED SLOPE
FFS_4720A,4720,367.8725,2625.5875,-166.2963,23.7359,DEEP,PROTECTED SLOPE
FFS_4721A,4721,367.2975,2632.0075,-166.3026,23.7938,DEEP,PROTECTED SLOPE
FFS_4722A,4722,370.0125,2621.3925,-166.275,23.6982,DEEP,PROTECTED SLOPE
FFS_4723A,4723,372.4025,2621.0175,-166.2515,23.695,DEEP,PROTECTED SLOPE
FFS_4724A,4724,373.2225,2620.6025,-166.2434,23.6913,DEEP,PROTECTED SLOPE
FFS_4725A,4725,374.4075,2630.0725,-166.2326,23.7769,DEEP,PROTECTED SLOPE
FFS_4726A,4726,376.3175,2630.1125,-166.2139,23.7774,DEEP,PROTECTED SLOPE
FFS_4727A,4727,373.6275,2622.7325,-166.2396,23.7106,DEEP,PROTECTED SLOPE
FFS_4728A,4728,369.7325,2617.6375,-166.2774,23.6642,DEEP,PROTECTED SLOPE
FFS_4729A,4729,374.2125,2626.9625,-166.2343,23.7488,DEEP,PROTECTED SLOPE
FFS_4730A,4730,372.7325,2630.3375,-166.2491,23.7792,DEEP,PROTECTED SLOPE
FFS_4731A,4731,367.8575,2631.0375,-166.297,23.7851,DEEP,PROTECTED SLOPE
FFS_4732A,4732,366.4025,2632.9925,-166.3114,23.8026,DEEP,PROTECTED SLOPE
FFS_4733A,4733,369.1925,2633.9325,-166.2841,23.8114,DEEP,PROTECTED SLOPE
FFS_4734A,4734,369.4175,2634.9725,-166.282,23.8208,DEEP,PROTECTED SLOPE
FFS_4735A,4735,372.3775,2625.7125,-166.2522,23.7374,DEEP,PROTECTED SLOPE
FFS_4736A,4736,370.5225,2627.9925,-166.2706,23.7578,DEEP,PROTECTED SLOPE
FFS_4737A,4737,363.3875,2639.4725,-166.3416,23.8609,DEEP,PROTECTED SLOPE
FFS_4738A,4738,367.9175,2634.4125,-166.2967,23.8156,DEEP,PROTECTED SLOPE
FFS_4739A,4739,364.8825,2637.0875,-166.3267,23.8395,DEEP,PROTECTED SLOPE
FFS_4740A,4740,362.9325,2635.4325,-166.3457,23.8244,DEEP,PROTECTED SLOPE
FFS_4741A,4741,363.2175,2639.4875,-166.3433,23.861,DEEP,PROTECTED SLOPE
FFS_4742A,4742,372.8475,2623.7375,-166.2474,23.7196,DEEP,PROTECTED SLOPE
FFS_4743A,4743,374.7225,2622.2875,-166.2289,23.7066,DEEP,PROTECTED SLOPE
FFS_4744A,4744,370.1325,2621.6825,-166.2738,23.7008,DEEP,PROTECTED SLOPE
FFS_4745A,4745,367.2675,2625.8075,-166.3023,23.7378,DEEP,PROTECTED SLOPE
FFS_4746A,4746,361.1975,2626.4075,-166.3619,23.7427,DEEP,PROTECTED SLOPE
FFS_4747A,4747,362.1075,2637.1825,-166.354,23.8401,DEEP,PROTECTED SLOPE
FFS_4748A,4748,373.3175,2628.9475,-166.2432,23.7667,DEEP,PROTECTED SLOPE
FFS_4749A,4749,370.3875,2633.7825,-166.2724,23.8101,DEEP,PROTECTED SLOPE
FFS_4750A,4750,371.9125,2630.4225,-166.2571,23.7799,DEEP,PROTECTED SLOPE
FFS_4751A,4751,369.0775,2621.5325,-166.2842,23.6994,DEEP,PROTECTED SLOPE
FFS_4752A,4752,368.4725,2634.7625,-166.2913,23.8188,DEEP,PROTECTED SLOPE
FFS_4753A,4753,373.2025,2632.3675,-166.2446,23.7975,DEEP,PROTECTED SLOPE
FFS_4754A,4754,366.3325,2632.2125,-166.312,23.7956,DEEP,PROTECTED SLOPE
FFS_4755A,4755,366.9175,2626.5775,-166.3058,23.7447,DEEP,PROTECTED SLOPE
FFS_4756A,4756,385.3125,2636.8225,-166.1261,23.8387,MID,FOREREEF
FFS_4757A,4757,387.6875,2635.3825,-166.1027,23.8258,MID,FOREREEF
FFS_4758A,4758,392.5625,2628.3125,-166.0543,23.7623,MID,FOREREEF
FFS_4759A,4759,386.6325,2636.0975,-166.1131,23.8322,MID,FOREREEF
FFS_4760A,4760,389.6025,2633.6075,-166.0838,23.81,MID,FOREREEF
FFS_4761A,4761,392.5975,2625.7875,-166.0538,23.7395,MID,FOREREEF
FFS_4762A,4762,383.9125,2637.6975,-166.1399,23.8465,MID,FOREREEF
FFS_4763A,4763,387.6875,2635.3775,-166.1027,23.8258,MID,FOREREEF
FFS_4764A,4764,391.9525,2621.3225,-166.0598,23.6992,MID,FOREREEF
FFS_4765A,4765,366.3275,2640.6475,-166.3129,23.8718,MID,FOREREEF
FFS_4766A,4766,376.7075,2641.0975,-166.211,23.8766,MID,FOREREEF
FFS_4767A,4767,371.8175,2641.8575,-166.2591,23.8831,MID,FOREREEF
FFS_4768A,4768,386.7225,2635.9425,-166.1122,23.8308,MID,FOREREEF
FFS_4769A,4769,382.9275,2638.2925,-166.1497,23.8518,MID,FOREREEF
FFS_4770A,4770,377.9425,2639.8375,-166.1987,23.8654,MID,FOREREEF
FFS_4771A,4771,389.3875,2616.5425,-166.0846,23.6558,MID,FOREREEF
FFS_4772A,4772,386.8825,2635.8125,-166.1106,23.8297,MID,FOREREEF
FFS_4773A,4773,389.2675,2615.8425,-166.0857,23.6495,MID,FOREREEF
FFS_4774A,4774,391.8825,2621.8125,-166.0605,23.7036,MID,FOREREEF
FFS_4775A,4775,369.1475,2636.9475,-166.2848,23.8386,MID,LAGOON
FFS_4776A,4776,368.9275,2636.4725,-166.287,23.8343,MID,LAGOON
FFS_4777A,4777,367.9675,2637.2075,-166.2964,23.8408,MID,LAGOON
FFS_4778A,4778,367.3425,2637.2175,-166.3026,23.8409,MID,LAGOON
FFS_4779A,4779,368.1325,2637.4725,-166.2949,23.8432,MID,LAGOON
FFS_4780A,4780,368.6075,2637.9325,-166.2902,23.8474,MID,LAGOON
FFS_4781A,4781,369.0275,2636.5525,-166.286,23.835,MID,LAGOON
FFS_4782A,4782,368.4675,2637.1375,-166.2915,23.8402,MID,LAGOON
FFS_4783A,4783,369.3875,2636.8125,-166.2825,23.8374,MID,LAGOON
FFS_4784A,4784,365.5125,2637.5675,-166.3206,23.8439,MID,LAGOON
FFS_4785A,4785,368.2975,2636.3425,-166.2931,23.833,MID,LAGOON
FFS_4786A,4786,368.6825,2636.6425,-166.2894,23.8358,MID,LAGOON
FFS_4787A,4787,368.2875,2637.4275,-166.2933,23.8428,MID,LAGOON
FFS_4788A,4788,368.8925,2637.2025,-166.2874,23.8409,MID,LAGOON
FFS_4789A,4789,367.7125,2636.5625,-166.2989,23.835,MID,LAGOON
FFS_4790A,4790,370.3625,2636.2925,-166.2729,23.8328,MID,LAGOON
FFS_4791A,4791,369.1575,2636.8275,-166.2847,23.8375,MID,LAGOON
FFS_4792A,4792,369.3775,2637.0125,-166.2826,23.8392,MID,LAGOON
FFS_4793A,4793,369.0475,2637.4475,-166.2859,23.8431,MID,LAGOON
FFS_4794A,4794,368.7025,2637.5025,-166.2893,23.8435,MID,LAGOON
FFS_4795A,4795,367.2675,2636.9075,-166.3033,23.8381,MID,LAGOON
FFS_4796A,4796,368.1675,2636.4775,-166.2944,23.8342,MID,LAGOON
FFS_4797A,4797,370.1175,2636.5275,-166.2753,23.8349,MID,LAGOON
FFS_4798A,4798,370.8825,2618.4325,-166.2662,23.6715,MID,PROTECTED SLOPE
FFS_4799A,4799,368.7625,2636.0525,-166.2885,23.8305,MID,PROTECTED SLOPE
FFS_4800A,4800,376.6525,2617.4975,-166.2095,23.6635,MID,PROTECTED SLOPE
FFS_4801A,4801,371.1525,2617.1225,-166.2634,23.6597,MID,PROTECTED SLOPE
FFS_4802A,4802,372.9625,2617.1275,-166.2457,23.6599,MID,PROTECTED SLOPE
FFS_4803A,4803,371.3125,2629.1325,-166.2629,23.7682,MID,PROTECTED SLOPE
FFS_4804A,4804,372.4825,2615.9425,-166.2503,23.6492,MID,PROTECTED SLOPE
FFS_4805A,4805,371.9275,2632.5975,-166.2572,23.7995,MID,PROTECTED SLOPE
FFS_4806A,4806,366.6775,2636.8475,-166.3091,23.8375,MID,PROTECTED SLOPE
FFS_4807A,4807,367.5025,2636.3575,-166.3009,23.8331,MID,PROTECTED SLOPE
FFS_4808A,4808,372.8425,2617.8925,-166.2469,23.6668,MID,PROTECTED SLOPE
FFS_4809A,4809,372.0625,2634.4775,-166.256,23.8165,MID,PROTECTED SLOPE
FFS_4810A,4810,373.1925,2617.9175,-166.2435,23.667,MID,PROTECTED SLOPE
FFS_4811A,4811,376.7125,2618.0925,-166.209,23.6689,MID,PROTECTED SLOPE
FFS_4812A,4812,373.4025,2617.5825,-166.2414,23.664,MID,PROTECTED SLOPE
FFS_4813A,4813,371.1625,2617.4275,-166.2634,23.6625,MID,PROTECTED SLOPE
FFS_4814A,4814,372.1225,2617.3025,-166.2539,23.6614,MID,PROTECTED SLOPE
