strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_ZEA_SECTOR_FOREREEF,ZEA_SECTOR,FOREREEF,DEEP
2,MID_ZEA_SECTOR_FOREREEF,ZEA_SECTOR,FOREREEF,MIDD
