region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
NWHI,lay,DEEP,LAY_SECTOR,FOREREEF,1,DEEP_LAY_SECTOR_FOREREEF,83.25639999984855,24
NWHI,lay,MIDD,LAY_SECTOR,FOREREEF,2,MID_LAY_SECTOR_FOREREEF,6.880799999987484,12
NWHI,lay,SHAL,LAY_SECTOR,FOREREEF,3,SHALLOW_LAY_SECTOR_FOREREEF,0.8103999999985259,6
