SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
AGU_0001A,0001,341.4555,1640.4015,145.5265,14.8332,DEEP,FOREREEF
AGU_0002A,0002,341.7855,1640.2515,145.5296,14.8319,DEEP,FOREREEF
AGU_0003A,0003,344.8095,1643.4525,145.5575,14.861,DEEP,FOREREEF
AGU_0004A,0004,343.3725,1641.0105,145.5443,14.8388,DEEP,FOREREEF
AGU_0005A,0005,341.2245,1640.1555,145.52440000000001,14.831,DEEP,FOREREEF
AGU_0006A,0006,341.8725,1641.4965,145.5304,14.8431,DEEP,FOREREEF
AGU_0007A,0007,347.1795,1643.3325,145.5796,14.86,DEEP,FOREREEF
AGU_0008A,0008,343.0665,1641.2055,145.5415,14.8406,MID,FOREREEF
AGU_0009A,0009,342.8595,1641.0285,145.5396,14.839,MID,FOREREEF
AGU_0010A,0010,345.4725,1641.4995,145.5638,14.8434,MID,FOREREEF
AGU_0011A,0011,347.2095,1643.5755,145.5798,14.8622,MID,FOREREEF
AGU_0012A,0012,346.2945,1642.1745,145.5714,14.8495,SHAL,FOREREEF
