region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
NWHI,kur,MIDD,KUR_SECTOR,FOREREEF,3,MID_KUR_SECTOR_FOREREEF,10.391824999272249,52
NWHI,kur,DEEP,KUR_SECTOR,FOREREEF,1,DEEP_KUR_SECTOR_FOREREEF,3.9252749997251084,20
NWHI,kur,SHAL,KUR_SECTOR,FOREREEF,6,SHALLOW_KUR_SECTOR_FOREREEF,2.2837749998400647,20
NWHI,kur,MIDD,KUR_SECTOR,BACKREEF,2,MID_KUR_SECTOR_BACKREEF,0.0321499999977485,1
NWHI,kur,SHAL,KUR_SECTOR,BACKREEF,5,SHALLOW_KUR_SECTOR_BACKREEF,6.061749999575489,6
NWHI,kur,SHAL,KUR_SECTOR,LAGOON,7,SHALLOW_KUR_SECTOR_LAGOON,5.990449999580482,12
NWHI,kur,MIDD,KUR_SECTOR,LAGOON,4,MID_KUR_SECTOR_LAGOON,1.4300999998998485,6
