SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
ALA_0001A,0001,374.685,1947.555,145.8189,17.6111,DEEP,FOREREEF
ALA_0002A,0002,378.225,1945.755,145.8523,17.5951,DEEP,FOREREEF
ALA_0003A,0003,377.295,1944.505,145.8437,17.5837,DEEP,FOREREEF
ALA_0004A,0004,374.215,1945.005,145.8146,17.5881,DEEP,FOREREEF
ALA_0005A,0005,374.075,1944.815,145.8133,17.5863,DEEP,FOREREEF
ALA_0006A,0006,375.115,1944.235,145.8231,17.5812,MID,FOREREEF
ALA_0007A,0007,378.255,1945.485,145.8526,17.5926,MID,FOREREEF
ALA_0008A,0008,377.495,1944.585,145.8455,17.5845,MID,FOREREEF
ALA_0009A,0009,378.205,1946.195,145.8521,17.599,MID,FOREREEF
ALA_0010A,0010,375.045,1944.435,145.8225,17.583,MID,FOREREEF
ALA_0011A,0011,374.755,1947.975,145.8195,17.6149,MID,FOREREEF
ALA_0012A,0012,375.075,1944.635,145.8227,17.5848,SHAL,FOREREEF
