SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
WAK_0001A,0001,673.447,2136.2944,166.6509,19.3131,DEEP,FOREREEF
WAK_0002A,0002,672.8536,2136.5219,166.6453,19.3152,DEEP,FOREREEF
WAK_0003A,0003,672.0326,2136.6208,166.6375,19.3161,DEEP,FOREREEF
WAK_0004A,0004,668.996,2133.7721,166.6083,19.2907,DEEP,FOREREEF
WAK_0005A,0005,671.0138,2132.6841,166.6274,19.2807,DEEP,FOREREEF
WAK_0006A,0006,667.9475,2134.4447,166.5984,19.2968,DEEP,FOREREEF
WAK_0007A,0007,668.3926,2137.1549,166.6029,19.3213,DEEP,FOREREEF
WAK_0008A,0008,672.6656,2136.5911,166.6435,19.3158,DEEP,FOREREEF
WAK_0009A,0009,667.4727,2136.1955,166.594,19.3127,DEEP,FOREREEF
WAK_0010A,0010,673.7339,2131.4872,166.6532,19.2696,DEEP,FOREREEF
WAK_0011A,0011,668.2442,2134.2667,166.6012,19.2952,DEEP,FOREREEF
WAK_0012A,0012,674.1889,2133.5446,166.6577,19.2882,DEEP,FOREREEF
WAK_0013A,0013,668.5311,2134.1183,166.6039,19.2938,DEEP,FOREREEF
WAK_0014A,0014,672.3887,2136.6208,166.6408,19.3161,DEEP,FOREREEF
WAK_0015A,0015,669.2729,2133.5941,166.6109,19.289,DEEP,FOREREEF
WAK_0016A,0016,669.352,2133.4853,166.6117,19.288,DEEP,FOREREEF
WAK_0017A,0017,673.8031,2131.3784,166.6538,19.2686,DEEP,FOREREEF
WAK_0018A,0018,674.3076,2132.0016,166.6587,19.2742,DEEP,FOREREEF
WAK_0019A,0019,671.6468,2132.4269,166.6334,19.2783,DEEP,FOREREEF
WAK_0020A,0020,667.8189,2136.5516,166.5974,19.3159,DEEP,FOREREEF
WAK_0021A,0021,670.0543,2132.9313,166.6183,19.283,MID,FOREREEF
WAK_0022A,0022,673.1701,2136.3339,166.6483,19.3134,MID,FOREREEF
WAK_0023A,0023,671.5578,2132.506,166.6326,19.279,MID,FOREREEF
WAK_0024A,0024,674.0306,2132.5159,166.6561,19.2789,MID,FOREREEF
WAK_0025A,0025,673.4075,2131.6653,166.6501,19.2712,MID,FOREREEF
WAK_0026A,0026,669.6488,2137.5605,166.6149,19.3248,MID,FOREREEF
WAK_0027A,0027,668.1651,2134.3458,166.6005,19.2959,MID,FOREREEF
WAK_0028A,0028,670.1434,2137.4319,166.6196,19.3236,MID,FOREREEF
WAK_0029A,0029,667.5815,2136.3438,166.5951,19.314,MID,FOREREEF
WAK_0030A,0030,670.4698,2137.0263,166.6226,19.3199,MID,FOREREEF
WAK_0031A,0031,673.4866,2135.6218,166.6512,19.307,MID,FOREREEF
WAK_0032A,0032,667.5617,2135.2954,166.5948,19.3045,MID,FOREREEF
WAK_0033A,0033,669.7774,2137.5506,166.6161,19.3247,MID,FOREREEF
WAK_0034A,0034,667.7892,2134.7513,166.5969,19.2996,MID,FOREREEF
WAK_0035A,0035,668.4816,2134.2073,166.6035,19.2946,MID,FOREREEF
WAK_0036A,0036,671.815,2132.4071,166.635,19.2781,MID,FOREREEF
WAK_0037A,0037,674.0702,2133.2874,166.6565,19.2858,MID,FOREREEF
WAK_0038A,0038,669.4213,2137.6198,166.6127,19.3254,MID,FOREREEF
WAK_0039A,0039,667.6112,2135.147,166.5953,19.3032,MID,FOREREEF
WAK_0040A,0040,668.2343,2136.967,166.6013,19.3196,MID,FOREREEF
WAK_0041A,0041,671.3699,2136.512,166.6311,19.3152,MID,FOREREEF
WAK_0042A,0042,674.1098,2133.6831,166.657,19.2894,MID,FOREREEF
WAK_0043A,0043,669.7378,2133.1588,166.6153,19.2851,MID,FOREREEF
WAK_0044A,0044,668.5509,2137.2538,166.6044,19.3221,MID,FOREREEF
WAK_0045A,0045,671.4391,2132.6544,166.6315,19.2804,SHAL,FOREREEF
WAK_0046A,0046,672.0227,2132.3675,166.637,19.2777,SHAL,FOREREEF
WAK_0047A,0047,674.2779,2131.329,166.6583,19.2681,SHAL,FOREREEF
WAK_0048A,0048,674.09,2133.505,166.6568,19.2878,SHAL,FOREREEF
WAK_0049A,0049,673.9416,2131.4674,166.6552,19.2694,SHAL,FOREREEF
WAK_0050A,0050,668.0266,2136.6208,166.5993,19.3165,SHAL,FOREREEF
WAK_0051A,0051,669.352,2133.7325,166.6117,19.2903,SHAL,FOREREEF
WAK_0052A,0052,674.2977,2131.7741,166.6586,19.2722,SHAL,FOREREEF
WAK_0053A,0053,673.7735,2134.2963,166.6538,19.295,SHAL,FOREREEF
WAK_0054A,0054,673.4965,2135.7899,166.6513,19.3085,SHAL,FOREREEF
WAK_0055A,0055,669.629,2133.2973,166.6143,19.2863,SHAL,FOREREEF
WAK_0056A,0056,673.1107,2131.8433,166.6473,19.2729,SHAL,FOREREEF
WAK_0057A,0057,669.451,2133.6435,166.6126,19.2895,SHAL,FOREREEF
WAK_0058A,0058,669.1839,2133.8216,166.6101,19.2911,SHAL,FOREREEF
WAK_0059A,0059,669.0553,2137.5901,166.6092,19.3251,SHAL,FOREREEF
WAK_0060A,0060,671.3204,2132.6742,166.6303,19.2805,SHAL,FOREREEF
