region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,mau,DEEP,MAU_SECTOR,FOREREEF,1,DEEP_MAU_SECTOR_FOREREEF,0.836399999941426,12
N.MARIAN,mau,MIDD,MAU_SECTOR,FOREREEF,2,MID_MAU_SECTOR_FOREREEF,1.7934499998744027,26
N.MARIAN,mau,SHAL,MAU_SECTOR,FOREREEF,3,SHALLOW_MAU_SECTOR_FOREREEF,0.22162499998447935,3
