strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_KAH_NORTH_FOREREEF,KAH_NORTH,FOREREEF,DEEP
3,MID_KAH_NORTH_FOREREEF,KAH_NORTH,FOREREEF,MIDD
5,SHALLOW_KAH_NORTH_FOREREEF,KAH_NORTH,FOREREEF,SHAL
2,DEEP_KAH_SOUTH_FOREREEF,KAH_SOUTH,FOREREEF,DEEP
4,MID_KAH_SOUTH_FOREREEF,KAH_SOUTH,FOREREEF,MIDD
6,SHALLOW_KAH_SOUTH_FOREREEF,KAH_SOUTH,FOREREEF,SHAL
