strat,strat_nam,sector_id,reef_id,depth_bin
3,MID_KUR_SECTOR_FOREREEF,KUR_SECTOR,FOREREEF,MIDD
1,DEEP_KUR_SECTOR_FOREREEF,KUR_SECTOR,FOREREEF,DEEP
6,SHALLOW_KUR_SECTOR_FOREREEF,KUR_SECTOR,FOREREEF,SHAL
2,MID_KUR_SECTOR_BACKREEF,KUR_SECTOR,BACKREEF,MIDD
5,SHALLOW_KUR_SECTOR_BACKREEF,KUR_SECTOR,BACKREEF,SHAL
7,SHALLOW_KUR_SECTOR_LAGOON,KUR_SECTOR,LAGOON,SHAL
4,MID_KUR_SECTOR_LAGOON,KUR_SECTOR,LAGOON,MIDD
