SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
JAR_0001A,0001,387.14,9958.4,-160.0142,-0.3763,DEEP,FOREREEF
JAR_0002A,0002,386.94,9958.1,-160.016,-0.379,DEEP,FOREREEF
JAR_0003A,0003,390.665,9959.595,-159.9825,-0.3655,DEEP,FOREREEF
JAR_0004A,0004,390.94,9959.46,-159.9801,-0.3667,DEEP,FOREREEF
JAR_0005A,0005,391.765,9957.805,-159.9727,-0.3817,DEEP,FOREREEF
JAR_0006A,0006,390.275,9957.745,-159.986,-0.3822,DEEP,FOREREEF
JAR_0007A,0007,391.4,9957.88,-159.9759,-0.381,MID,FOREREEF
JAR_0008A,0008,391.135,9957.885,-159.9783,-0.381,MID,FOREREEF
JAR_0009A,0009,390.765,9957.785,-159.9816,-0.3819,MID,FOREREEF
JAR_0010A,0010,389.15,9959.975,-159.9962,-0.3621,MID,FOREREEF
JAR_0011A,0011,391.415,9958.225,-159.9758,-0.3779,MID,FOREREEF
JAR_0012A,0012,391.415,9958.405,-159.9758,-0.3763,MID,FOREREEF
JAR_0013A,0013,391.29,9957.96,-159.9769,-0.3803,MID,FOREREEF
JAR_0014A,0014,391.29,9958.45,-159.9769,-0.3759,MID,FOREREEF
JAR_0015A,0015,391.415,9958.015,-159.9758,-0.3798,MID,FOREREEF
JAR_0016A,0016,391.07,9958.99,-159.9789,-0.371,MID,FOREREEF
JAR_0017A,0017,388.72,9960.04,-160,-0.3615,MID,FOREREEF
JAR_0018A,0018,390.935,9958.13,-159.9801,-0.3788,MID,FOREREEF
JAR_0019A,0019,390.985,9958.27,-159.9797,-0.3775,MID,FOREREEF
JAR_0020A,0020,391.535,9958.615,-159.9747,-0.3744,MID,FOREREEF
JAR_0021A,0021,391.335,9958.54,-159.9765,-0.375,MID,FOREREEF
JAR_0022A,0022,391.2,9958.835,-159.9777,-0.3724,MID,FOREREEF
JAR_0023A,0023,391.435,9958.95,-159.9756,-0.3713,MID,FOREREEF
JAR_0024A,0024,387.915,9959.4,-160.0072,-0.3673,MID,FOREREEF
JAR_0025A,0025,391.035,9957.86,-159.9792,-0.3812,MID,FOREREEF
JAR_0026A,0026,391.68,9957.925,-159.9734,-0.3806,MID,FOREREEF
JAR_0027A,0027,390.965,9958.99,-159.9798,-0.371,MID,FOREREEF
JAR_0028A,0028,391.825,9958.37,-159.9721,-0.3766,MID,FOREREEF
JAR_0029A,0029,390.385,9959.7,-159.9851,-0.3646,MID,FOREREEF
JAR_0030A,0030,390.875,9957.805,-159.9807,-0.3817,MID,FOREREEF
JAR_0031A,0031,391.645,9958.765,-159.9737,-0.373,MID,FOREREEF
JAR_0032A,0032,388.88,9959.94,-159.9986,-0.3624,MID,FOREREEF
JAR_0033A,0033,387.315,9958.675,-160.0126,-0.3738,MID,FOREREEF
JAR_0034A,0034,390.2,9959.735,-159.9867,-0.3642,MID,FOREREEF
JAR_0035A,0035,387.365,9958.81,-160.0122,-0.3726,MID,FOREREEF
JAR_0036A,0036,391.265,9959.19,-159.9771,-0.3692,MID,FOREREEF
JAR_0037A,0037,390.16,9957.775,-159.9871,-0.382,MID,FOREREEF
JAR_0038A,0038,391.235,9958.15,-159.9774,-0.3786,MID,FOREREEF
JAR_0039A,0039,391.7,9958.19,-159.9732,-0.3782,MID,FOREREEF
JAR_0040A,0040,390.965,9958.535,-159.9798,-0.3751,MID,FOREREEF
JAR_0041A,0041,388.35,9959.94,-160.0033,-0.3624,MID,FOREREEF
JAR_0042A,0042,390.785,9959.43,-159.9815,-0.367,MID,FOREREEF
JAR_0043A,0043,391.05,9958.39,-159.9791,-0.3764,MID,FOREREEF
JAR_0044A,0044,391.305,9958.85,-159.9768,-0.3722,MID,FOREREEF
JAR_0045A,0045,391.12,9959.215,-159.9784,-0.3689,MID,FOREREEF
JAR_0046A,0046,388.92,9957.81,-159.9982,-0.3816,MID,FOREREEF
JAR_0047A,0047,391.51,9958.1,-159.9749,-0.379,MID,FOREREEF
JAR_0048A,0048,389.5,9959.825,-159.993,-0.3634,MID,FOREREEF
JAR_0049A,0049,391.175,9958.455,-159.978,-0.3758,MID,FOREREEF
JAR_0050A,0050,391.335,9959.055,-159.9765,-0.3704,MID,FOREREEF
JAR_0051A,0051,391.57,9958.425,-159.9744,-0.3761,MID,FOREREEF
JAR_0052A,0052,390.825,9958.87,-159.9811,-0.3721,MID,FOREREEF
JAR_0053A,0053,389.825,9957.78,-159.9901,-0.3819,MID,FOREREEF
JAR_0054A,0054,391.45,9958.68,-159.9755,-0.3738,MID,FOREREEF
JAR_0055A,0055,391.405,9958.83,-159.9759,-0.3724,MID,FOREREEF
JAR_0056A,0056,389.385,9959.93,-159.994,-0.3625,MID,FOREREEF
JAR_0057A,0057,389.845,9959.77,-159.9899,-0.3639,SHAL,FOREREEF
