SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
MAU_0001A,0001,315.7525,2215.1825,145.2386,20.0247,DEEP,FOREREEF
MAU_0002A,0002,315.5825,2214.2275,145.2371,20.016,DEEP,FOREREEF
MAU_0003A,0003,313.3575,2214.1725,145.2158,20.0153,DEEP,FOREREEF
MAU_0004A,0004,315.8525,2214.9125,145.2396,20.0223,DEEP,FOREREEF
MAU_0005A,0005,312.6925,2215.9275,145.2093,20.0311,DEEP,FOREREEF
MAU_0006A,0006,314.2025,2216.4875,145.2236,20.0363,DEEP,FOREREEF
MAU_0007A,0007,313.7625,2213.4475,145.2197,20.0088,DEEP,FOREREEF
MAU_0008A,0008,315.0025,2215.5025,145.2314,20.0275,DEEP,FOREREEF
MAU_0009A,0009,312.3825,2215.4225,145.2063,20.0265,DEEP,FOREREEF
MAU_0010A,0010,315.6625,2215.2775,145.2377,20.0255,DEEP,FOREREEF
MAU_0011A,0011,313.1375,2215.9175,145.2135,20.0311,MID,FOREREEF
MAU_0012A,0012,314.0275,2216.5625,145.222,20.037,MID,FOREREEF
MAU_0013A,0013,315.8975,2214.6925,145.24,20.0203,MID,FOREREEF
MAU_0014A,0014,314.4575,2213.9125,145.2263,20.0131,MID,FOREREEF
MAU_0015A,0015,314.5775,2213.7825,145.2275,20.0119,MID,FOREREEF
MAU_0016A,0016,312.8775,2215.4925,145.2111,20.0272,MID,FOREREEF
MAU_0017A,0017,312.5775,2215.3475,145.2082,20.0259,MID,FOREREEF
MAU_0018A,0018,312.5175,2214.9975,145.2077,20.0227,MID,FOREREEF
MAU_0019A,0019,312.7125,2215.8225,145.2095,20.0302,MID,FOREREEF
MAU_0020A,0020,312.4975,2215.4275,145.2074,20.0266,MID,FOREREEF
MAU_0021A,0021,315.2175,2215.8875,145.2334,20.031,MID,FOREREEF
MAU_0022A,0022,314.4875,2216.1275,145.2264,20.0331,MID,FOREREEF
MAU_0023A,0023,313.6575,2213.8075,145.2187,20.0121,MID,FOREREEF
MAU_0024A,0024,314.9875,2213.8925,145.2314,20.013,MID,FOREREEF
MAU_0025A,0025,313.2125,2216.1225,145.2142,20.0329,MID,FOREREEF
MAU_0026A,0026,312.9975,2215.9175,145.2122,20.0311,MID,FOREREEF
MAU_0027A,0027,312.7875,2214.9625,145.2103,20.0224,MID,FOREREEF
MAU_0028A,0028,314.4975,2216.2375,145.2265,20.0341,MID,FOREREEF
MAU_0029A,0029,312.8325,2213.7475,145.2108,20.0114,MID,FOREREEF
MAU_0030A,0030,314.2325,2215.7525,145.224,20.0297,MID,FOREREEF
MAU_0031A,0031,313.7175,2216.3925,145.219,20.0354,MID,FOREREEF
MAU_0032A,0032,312.6325,2215.6125,145.2087,20.0283,MID,FOREREEF
MAU_0033A,0033,313.5875,2216.2475,145.2178,20.0341,MID,FOREREEF
MAU_0034A,0034,315.1025,2215.3425,145.2324,20.0261,SHAL,FOREREEF
MAU_0035A,0035,314.8875,2215.0625,145.2303,20.0235,SHAL,FOREREEF
