strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,DEEP
3,MID_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,MIDD
6,SHALLOW_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,SHAL
5,SHALLOW_PHR_SECTOR_BACKREEF,PHR_SECTOR,BACKREEF,SHAL
2,MID_PHR_SECTOR_BACKREEF,PHR_SECTOR,BACKREEF,MIDD
7,SHALLOW_PHR_SECTOR_LAGOON,PHR_SECTOR,LAGOON,SHAL
4,MID_PHR_SECTOR_LAGOON,PHR_SECTOR,LAGOON,MIDD
