region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
N.MARIAN,gug,DEEP,GUG_SECTOR,FOREREEF,1,DEEP_GUG_SECTOR_FOREREEF,0.6786999999987655,5
N.MARIAN,gug,MIDD,GUG_SECTOR,FOREREEF,2,MID_GUG_SECTOR_FOREREEF,0.8972999999983678,6
N.MARIAN,gug,SHAL,GUG_SECTOR,FOREREEF,3,SHALLOW_GUG_SECTOR_FOREREEF,0.13279999999975844,1
