SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
PAG_0001A,0001,368.265,2006.44,145.7547,18.1429,DEEP,FOREREEF
PAG_0002A,0002,365.705,2000.31,145.7309,18.0873,DEEP,FOREREEF
PAG_0003A,0003,367.415,1998.6,145.7471,18.072,DEEP,FOREREEF
PAG_0004A,0004,366.285,1996.28,145.7366,18.051,DEEP,FOREREEF
PAG_0005A,0005,366.235,1996.39,145.7361,18.0519,DEEP,FOREREEF
PAG_0006A,0006,373.005,2002.16,145.7997,18.1045,DEEP,FOREREEF
PAG_0007A,0007,368.035,2003.17,145.7527,18.1133,DEEP,FOREREEF
PAG_0008A,0008,371.405,2002.37,145.7846,18.1063,DEEP,FOREREEF
PAG_0009A,0009,374.125,2005.01,145.8102,18.1303,DEEP,FOREREEF
PAG_0010A,0010,372.975,2002.5,145.7994,18.1076,DEEP,FOREREEF
PAG_0011A,0011,368.185,2007.5,145.7539,18.1525,DEEP,FOREREEF
PAG_0012A,0012,365.475,1995.64,145.729,18.0451,DEEP,FOREREEF
PAG_0013A,0013,367.835,2001.54,145.7509,18.0986,DEEP,FOREREEF
PAG_0014A,0014,364.825,1995.53,145.7229,18.0441,DEEP,FOREREEF
PAG_0015A,0015,369.125,2001.01,145.7631,18.0939,DEEP,FOREREEF
PAG_0016A,0016,362.855,1995.03,145.7043,18.0394,DEEP,FOREREEF
PAG_0017A,0017,365.065,1995.68,145.7251,18.0455,DEEP,FOREREEF
PAG_0018A,0018,366.585,1996.85,145.7394,18.0561,DEEP,FOREREEF
PAG_0019A,0019,368.735,2000.11,145.7595,18.0857,DEEP,FOREREEF
PAG_0020A,0020,372.665,2001.38,145.7966,18.0974,DEEP,FOREREEF
PAG_0021A,0021,372.275,2009.35,145.7924,18.1694,DEEP,FOREREEF
PAG_0022A,0022,366.345,1996.08,145.7372,18.0492,DEEP,FOREREEF
PAG_0023A,0023,363.125,1997.22,145.7067,18.0593,DEEP,FOREREEF
PAG_0024A,0024,370.555,2009.39,145.7761,18.1697,DEEP,FOREREEF
PAG_0025A,0025,368.085,2006.75,145.753,18.1457,MID,FOREREEF
PAG_0026A,0026,363.405,1996.77,145.7094,18.0552,MID,FOREREEF
PAG_0027A,0027,367.665,1999.16,145.7495,18.0771,MID,FOREREEF
PAG_0028A,0028,367.045,1997.49,145.7437,18.0619,MID,FOREREEF
PAG_0029A,0029,372.375,2001.74,145.7938,18.1007,MID,FOREREEF
PAG_0030A,0030,363.705,1995.37,145.7123,18.0426,MID,FOREREEF
PAG_0031A,0031,368.245,2004.51,145.7546,18.1254,MID,FOREREEF
PAG_0032A,0032,364.625,1999.66,145.7207,18.0814,MID,FOREREEF
PAG_0033A,0033,368.215,2007.06,145.7542,18.1485,MID,FOREREEF
PAG_0034A,0034,372.345,2009.24,145.7931,18.1684,MID,FOREREEF
PAG_0035A,0035,363.835,1998.44,145.7133,18.0703,MID,FOREREEF
PAG_0036A,0036,367.225,2000.98,145.7452,18.0935,MID,FOREREEF
PAG_0037A,0037,367.845,2001.43,145.751,18.0976,MID,FOREREEF
PAG_0038A,0038,368.155,2006.92,145.7536,18.1472,MID,FOREREEF
PAG_0039A,0039,371.655,2002.27,145.787,18.1054,MID,FOREREEF
PAG_0040A,0040,372.985,2002.69,145.7995,18.1093,MID,FOREREEF
PAG_0041A,0041,363.895,1995.36,145.7141,18.0425,MID,FOREREEF
PAG_0042A,0042,370.365,2009.35,145.7743,18.1693,MID,FOREREEF
PAG_0043A,0043,366.865,2000.63,145.7418,18.0903,SHAL,FOREREEF
