x,y,hardsoft,sector,depth_bin,depth,cell,division,depth_bin,longitude,latitude,sector_id,reef_id,hardsoft_id,strat_nam,strat,depth_bin_value
532772.5,8424382.5,5,7,1,10.947999982833862,119045,1,mid,532.7725,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532822.5,8424382.5,5,7,1,10.459000043869018,119046,1,mid,532.8225,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532872.5,8424382.5,5,7,1,8.836842068454676,119047,1,mid,532.8725000000001,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533222.5,8424382.5,5,7,1,15.294999952316283,119054,1,mid,533.2225,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533272.5,8424382.5,5,7,1,23.371999940872193,119055,1,deep,533.2725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
533522.5,8424382.5,1,7,1,11.879440717697143,119060,1,mid,533.5225,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
533572.5,8424382.5,1,7,1,10.402939017938108,119061,1,mid,533.5725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
537422.5,8424382.5,5,7,1,5.187344769405764,119138,1,shallow,537.4225,8424.3825,tut_ne_open,forereef,unknown,shallow_tut_ne_open_forereef,21,SHAL
537472.5,8424382.5,5,7,1,11.144621201923915,119139,1,mid,537.4725,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
537522.5,8424382.5,5,7,1,16.32099998474121,119140,1,mid,537.5225,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
537572.5,8424382.5,5,7,1,23.8539999961853,119141,1,deep,537.5725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537622.5,8424382.5,5,7,1,26.241999893188478,119142,1,deep,537.6225000000001,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537672.5,8424382.5,5,7,1,27.838999977111815,119143,1,deep,537.6725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537722.5,8424382.5,5,7,1,28.977777712272875,119144,1,deep,537.7225,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537772.5,8424382.5,5,7,1,29.809999847412108,119145,1,deep,537.7725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537972.5,8424382.5,5,7,1,29.100000381469727,119149,1,deep,537.9725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538022.5,8424382.5,5,7,1,29.65624976158142,119150,1,deep,538.0225,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538072.5,8424382.5,5,7,1,27.187096749582597,119151,1,deep,538.0725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538122.5,8424382.5,1,7,1,17.25700001716614,119152,1,mid,538.1225000000001,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538172.5,8424382.5,1,7,1,14.038208751678466,119153,1,mid,538.1725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538522.5,8424382.5,1,7,1,3.734797220826149,119160,1,shallow,538.5225,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
538572.5,8424382.5,1,7,1,6.610522815585137,119161,1,mid,538.5725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538622.5,8424382.5,1,7,1,7.149357869017003,119162,1,mid,538.6225000000001,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538672.5,8424382.5,1,7,1,7.390301036834717,119163,1,mid,538.6725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
540422.5,8424382.5,1,7,1,1.7837005983293057,119198,1,shallow,540.4225,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540472.5,8424382.5,1,7,1,2.114839773401618,119199,1,shallow,540.4725,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540522.5,8424382.5,5,7,1,2.3066090705065894,119200,1,shallow,540.5225,8424.3825,tut_ne_open,forereef,unknown,shallow_tut_ne_open_forereef,21,SHAL
540572.5,8424382.5,5,7,1,10.51566195267218,119201,1,mid,540.5725,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
540622.5,8424382.5,5,7,1,15.24408603996359,119202,1,mid,540.6225000000001,8424.3825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
540672.5,8424382.5,5,7,1,24.473239468856598,119203,1,deep,540.6725,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
540722.5,8424382.5,5,7,1,28.833333333333332,119204,1,deep,540.7225,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
541522.5,8424382.5,1,7,1,23.13243242212244,119220,1,deep,541.5225,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
541572.5,8424382.5,1,7,1,14.769225189366292,119221,1,mid,541.5725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541772.5,8424382.5,1,7,1,7.263253162665072,119225,1,mid,541.7725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541822.5,8424382.5,1,7,1,16.97125662326813,119226,1,mid,541.8225,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541872.5,8424382.5,1,7,1,25.551999950408934,119227,1,deep,541.8725000000001,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
542022.5,8424382.5,5,7,1,27.624242320205227,119230,1,deep,542.0225,8424.3825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
543222.5,8424382.5,1,7,1,16.702600116729737,119254,1,mid,543.2225,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543272.5,8424382.5,1,7,1,15.305224981307983,119255,1,mid,543.2725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543322.5,8424382.5,1,7,1,13.805200891494751,119256,1,mid,543.3225,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543372.5,8424382.5,1,7,1,15.589538354873657,119257,1,mid,543.3725000000001,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543422.5,8424382.5,1,7,1,27.957999897003173,119258,1,deep,543.4225,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543472.5,8424382.5,1,7,1,29.59333324432373,119259,1,deep,543.4725,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543622.5,8424382.5,1,7,1,23.51086948228919,119262,1,deep,543.6225000000001,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543672.5,8424382.5,1,7,1,23.291836660735463,119263,1,deep,543.6725,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543722.5,8424382.5,1,7,1,22.78600004196167,119264,1,deep,543.7225,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543772.5,8424382.5,1,7,1,22.386904761904763,119265,1,deep,543.7725,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543822.5,8424382.5,1,7,1,21.372499966621398,119266,1,deep,543.8225,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543872.5,8424382.5,1,7,1,28.199999809265137,119267,1,deep,543.8725000000001,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
544622.5,8424382.5,1,7,1,11.472906055450439,119282,1,mid,544.6225000000001,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
544672.5,8424382.5,1,7,1,8.363251143693924,119283,1,mid,544.6725,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
547022.5,8424382.5,1,7,1,2.013729455221134,119330,1,shallow,547.0225,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547072.5,8424382.5,1,7,1,2.0588583673164247,119331,1,shallow,547.0725,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547122.5,8424382.5,1,7,1,2.6299154530044158,119332,1,shallow,547.1225000000001,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547172.5,8424382.5,1,7,1,5.313625162243843,119333,1,shallow,547.1725,8424.3825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547222.5,8424382.5,1,7,1,8.01348802804947,119334,1,mid,547.2225,8424.3825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
547272.5,8424382.5,1,7,1,21.078542041778565,119335,1,deep,547.2725,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
547622.5,8424382.5,1,7,1,29.666666666666668,119342,1,deep,547.6225000000001,8424.3825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
532072.5,8424332.5,5,7,1,29.287500262260437,119987,1,deep,532.0725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
532122.5,8424332.5,5,7,1,25.477528068456756,119988,1,deep,532.1225000000001,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
532172.5,8424332.5,5,7,1,13.537179445609068,119989,1,mid,532.1725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532322.5,8424332.5,5,7,1,10.017000017166138,119992,1,mid,532.3225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532372.5,8424332.5,5,7,1,11.068000011444092,119993,1,mid,532.3725000000001,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532422.5,8424332.5,5,7,1,11.69100001335144,119994,1,mid,532.4225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532472.5,8424332.5,5,7,1,9.470000033378602,119995,1,mid,532.4725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532522.5,8424332.5,5,7,1,9.34183786392212,119996,1,mid,532.5225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532572.5,8424332.5,5,7,1,10.19808954000473,119997,1,mid,532.5725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532622.5,8424332.5,5,7,1,8.760000038146973,119998,1,mid,532.6225000000001,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532672.5,8424332.5,5,7,1,8.327272805300625,119999,1,mid,532.6725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532722.5,8424332.5,5,7,1,7.633333349227906,120000,1,mid,532.7225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532772.5,8424332.5,5,7,1,7.2428571581840515,120001,1,mid,532.7725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532822.5,8424332.5,5,7,1,7.296774156631962,120002,1,mid,532.8225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532872.5,8424332.5,5,7,1,8.5,120003,1,mid,532.8725000000001,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533272.5,8424332.5,5,7,1,11.06323905467987,120011,1,mid,533.2725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533522.5,8424332.5,1,7,1,12.648228540420533,120016,1,mid,533.5225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
533572.5,8424332.5,1,7,1,8.579104909993182,120017,1,mid,533.5725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
537422.5,8424332.5,5,7,1,3.75679159857506,120094,1,shallow,537.4225,8424.3325,tut_ne_open,forereef,unknown,shallow_tut_ne_open_forereef,21,SHAL
537472.5,8424332.5,5,7,1,6.961904684702556,120095,1,mid,537.4725,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
537522.5,8424332.5,5,7,1,19.903000040054323,120096,1,deep,537.5225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537572.5,8424332.5,5,7,1,23.658999843597414,120097,1,deep,537.5725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537622.5,8424332.5,5,7,1,23.317999954223634,120098,1,deep,537.6225000000001,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537672.5,8424332.5,5,7,1,27.95700008392334,120099,1,deep,537.6725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537722.5,8424332.5,5,7,1,28.797999935150145,120100,1,deep,537.7225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537772.5,8424332.5,5,7,1,29.516666624281143,120101,1,deep,537.7725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537822.5,8424332.5,5,7,1,29.837499856948853,120102,1,deep,537.8225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537922.5,8424332.5,5,7,1,29.700000762939453,120104,1,deep,537.9225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537972.5,8424332.5,5,7,1,29.48571409497942,120105,1,deep,537.9725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538022.5,8424332.5,5,7,1,29.295890390056453,120106,1,deep,538.0225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538072.5,8424332.5,5,7,1,27.803000068664552,120107,1,deep,538.0725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538122.5,8424332.5,1,7,1,16.560999937057495,120108,1,mid,538.1225000000001,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538172.5,8424332.5,1,7,1,12.285979766845703,120109,1,mid,538.1725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538522.5,8424332.5,1,7,1,2.8891157472133635,120116,1,shallow,538.5225,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
538572.5,8424332.5,1,7,1,4.230622462034225,120117,1,shallow,538.5725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
538622.5,8424332.5,1,7,1,4.174486025571823,120118,1,shallow,538.6225000000001,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
538672.5,8424332.5,1,7,1,3.6567493212223052,120119,1,shallow,538.6725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540422.5,8424332.5,1,7,1,2.098565609008074,120154,1,shallow,540.4225,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540472.5,8424332.5,1,7,1,3.8927576145529748,120155,1,shallow,540.4725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540522.5,8424332.5,5,7,1,16.251495379668015,120156,1,mid,540.5225,8424.3325,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
540572.5,8424332.5,5,7,1,23.88363643993031,120157,1,deep,540.5725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
540622.5,8424332.5,5,7,1,27.356521689373515,120158,1,deep,540.6225000000001,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
541472.5,8424332.5,5,7,1,21.482926833920363,120175,1,deep,541.4725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
541522.5,8424332.5,1,7,1,14.807687196731568,120176,1,mid,541.5225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541572.5,8424332.5,1,7,1,13.404493683516376,120177,1,mid,541.5725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541772.5,8424332.5,1,7,1,8.214334643483163,120181,1,mid,541.7725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541822.5,8424332.5,1,7,1,13.066492309570313,120182,1,mid,541.8225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
541872.5,8424332.5,1,7,1,16.819613847732544,120183,1,mid,541.8725000000001,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
542022.5,8424332.5,5,7,1,24.0691851937041,120186,1,deep,542.0225,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
542072.5,8424332.5,5,7,1,29.144444359673393,120187,1,deep,542.0725,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
542122.5,8424332.5,5,7,1,29.899999618530273,120188,1,deep,542.1225000000001,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
542872.5,8424332.5,5,7,1,29.233332951863606,120203,1,deep,542.8725000000001,8424.3325,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
542922.5,8424332.5,1,7,1,28.881817904385652,120204,1,deep,542.9225,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543222.5,8424332.5,1,7,1,17.771703325136745,120210,1,mid,543.2225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543272.5,8424332.5,1,7,1,14.724841194152832,120211,1,mid,543.2725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543322.5,8424332.5,1,7,1,14.30621371799045,120212,1,mid,543.3225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543372.5,8424332.5,1,7,1,16.28437602519989,120213,1,mid,543.3725000000001,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543422.5,8424332.5,1,7,1,26.788999958038332,120214,1,deep,543.4225,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543472.5,8424332.5,1,7,1,29.030927835051546,120215,1,deep,543.4725,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543522.5,8424332.5,1,7,1,29.525862003194874,120216,1,deep,543.5225,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543572.5,8424332.5,1,7,1,25.937405413891895,120217,1,deep,543.5725,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543622.5,8424332.5,1,7,1,21.340568799972534,120218,1,deep,543.6225000000001,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543672.5,8424332.5,1,7,1,21.60699995994568,120219,1,deep,543.6725,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
543722.5,8424332.5,1,7,1,17.890000019073486,120220,1,mid,543.7225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543772.5,8424332.5,1,7,1,14.056000022888183,120221,1,mid,543.7725,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543822.5,8424332.5,1,7,1,16.954999952316285,120222,1,mid,543.8225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
543872.5,8424332.5,1,7,1,26.35555542839898,120223,1,deep,543.8725000000001,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
544622.5,8424332.5,1,7,1,7.9795818722248075,120238,1,mid,544.6225000000001,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
544672.5,8424332.5,1,7,1,4.214921813160181,120239,1,shallow,544.6725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547022.5,8424332.5,1,7,1,2.024647795855999,120286,1,shallow,547.0225,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547072.5,8424332.5,1,7,1,2.1244402933493256,120287,1,shallow,547.0725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547122.5,8424332.5,1,7,1,2.7777531840652228,120288,1,shallow,547.1225000000001,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547172.5,8424332.5,1,7,1,4.388897430896759,120289,1,shallow,547.1725,8424.3325,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
547222.5,8424332.5,1,7,1,8.01543760061264,120290,1,mid,547.2225,8424.3325,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
547272.5,8424332.5,1,7,1,21.09303674697876,120291,1,deep,547.2725,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
547622.5,8424332.5,1,7,1,29.75999994277954,120298,1,deep,547.6225000000001,8424.3325,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
532022.5,8424282.5,5,7,1,28.3125,120942,1,deep,532.0225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
532072.5,8424282.5,5,7,1,24.961000003814696,120943,1,deep,532.0725,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
532122.5,8424282.5,5,7,1,17.39199995994568,120944,1,mid,532.1225000000001,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532172.5,8424282.5,5,7,1,11.608888901604546,120945,1,mid,532.1725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532272.5,8424282.5,5,7,1,9.689655164192462,120947,1,mid,532.2725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532322.5,8424282.5,5,7,1,8.571084390203637,120948,1,mid,532.3225,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532372.5,8424282.5,5,7,1,7.653012057384813,120949,1,mid,532.3725000000001,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532422.5,8424282.5,5,7,1,7.719173451264699,120950,1,mid,532.4225,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532472.5,8424282.5,5,7,1,9.339520263671876,120951,1,mid,532.4725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532522.5,8424282.5,5,7,1,10.867162184715271,120952,1,mid,532.5225,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
532572.5,8424282.5,5,7,1,10.871964944552069,120953,1,mid,532.5725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533272.5,8424282.5,5,7,1,10.515455083286062,120967,1,mid,533.2725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
533322.5,8424282.5,1,7,1,10.037341794967652,120968,1,mid,533.3225,8424.2825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
533372.5,8424282.5,1,7,1,13.495407152175904,120969,1,mid,533.3725000000001,8424.2825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
533522.5,8424282.5,1,7,1,11.86957667350769,120972,1,mid,533.5225,8424.2825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
533572.5,8424282.5,1,7,1,5.889173122969541,120973,1,shallow,533.5725,8424.2825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
537472.5,8424282.5,5,7,1,8.988888881824634,121051,1,mid,537.4725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
537522.5,8424282.5,5,7,1,22.01299997329712,121052,1,deep,537.5225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537572.5,8424282.5,5,7,1,24.980999965667724,121053,1,deep,537.5725,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537622.5,8424282.5,5,7,1,26.44399995803833,121054,1,deep,537.6225000000001,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537672.5,8424282.5,5,7,1,27.71199996948242,121055,1,deep,537.6725,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537722.5,8424282.5,5,7,1,28.227999935150148,121056,1,deep,537.7225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537772.5,8424282.5,5,7,1,28.786999969482423,121057,1,deep,537.7725,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537822.5,8424282.5,5,7,1,28.937179394257374,121058,1,deep,537.8225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537872.5,8424282.5,5,7,1,29.41785706792559,121059,1,deep,537.8725000000001,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537922.5,8424282.5,5,7,1,29.297701145040577,121060,1,deep,537.9225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
537972.5,8424282.5,5,7,1,28.866326624033402,121061,1,deep,537.9725,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
538122.5,8424282.5,1,7,1,21.02799997329712,121064,1,deep,538.1225000000001,8424.2825,tut_ne_open,forereef,hard,deep_tut_ne_open_forereef,5,DEEP
538172.5,8424282.5,1,7,1,12.818993663787841,121065,1,mid,538.1725,8424.2825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538222.5,8424282.5,1,7,1,10.26070258140564,121066,1,mid,538.2225,8424.2825,tut_ne_open,forereef,hard,mid_tut_ne_open_forereef,13,MIDD
538272.5,8424282.5,1,7,1,5.292015101047272,121067,1,shallow,538.2725,8424.2825,tut_ne_open,forereef,hard,shallow_tut_ne_open_forereef,21,SHAL
540422.5,8424282.5,5,7,1,5.0781308294460175,121110,1,shallow,540.4225,8424.2825,tut_ne_open,forereef,unknown,shallow_tut_ne_open_forereef,21,SHAL
540472.5,8424282.5,5,7,1,14.475655660629272,121111,1,mid,540.4725,8424.2825,tut_ne_open,forereef,unknown,mid_tut_ne_open_forereef,13,MIDD
540522.5,8424282.5,5,7,1,25.99166652891371,121112,1,deep,540.5225,8424.2825,tut_ne_open,forereef,unknown,deep_tut_ne_open_forereef,5,DEEP
