strat,strat_cells,cell_area,strat_area
2,1110616,3.999999999992724e-4,444.2463999991919
1,238598,3.999999999992724e-4,95.4391999998264
4,560217,3.999999999992724e-4,224.0867999995924
7,15803,3.999999999992724e-4,6.321199999988502
3,45354,3.999999999992724e-4,18.141599999967
8,15443,3.999999999992724e-4,6.177199999988764
5,30182,3.999999999992724e-4,12.07279999997804
6,19365,3.999999999992724e-4,7.74599999998591
