SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
ANA_0001A,0001,354.913,1810.347,145.6415,16.37,DEEP,FOREREEF
ANA_0002A,0002,361.147,1806.215,145.7001,16.333,DEEP,FOREREEF
ANA_0003A,0003,355.299,1806.405,145.6454,16.3344,DEEP,FOREREEF
ANA_0004A,0004,354.963,1806.585,145.6422,16.336,MID,FOREREEF
ANA_0005A,0005,358.605,1806.273,145.6763,16.3334,MID,FOREREEF
ANA_0006A,0006,363.361,1807.317,145.7208,16.3431,MID,FOREREEF
ANA_0007A,0007,357.613,1810.659,145.6668,16.373,MID,FOREREEF
ANA_0008A,0008,353.513,1809.351,145.6285,16.3609,MID,FOREREEF
ANA_0009A,0009,357.499,1810.657,145.6657,16.3729,MID,FOREREEF
ANA_0010A,0010,364.029,1807.871,145.727,16.3481,MID,FOREREEF
ANA_0011A,0011,353.781,1810.527,145.6309,16.3715,MID,FOREREEF
ANA_0012A,0012,354.039,1808.933,145.6334,16.3572,SHAL,FOREREEF
