strat,strat_cells,cell_area,strat_area
1,1507340,2.499999999824922e-5,37.68349999736098
3,1522571,2.499999999824922e-5,38.064274997334316
6,179172,2.499999999824922e-5,4.47929999968631
5,807170,2.499999999824922e-5,20.179249998586823
2,22830,2.499999999824922e-5,0.5707499999600297
7,1611457,2.499999999824922e-5,40.2864249971787
4,3304943,2.499999999824922e-5,82.62357499421378
