strat,strat_nam,sector_id,reef_id,depth_bin
1,DEEP_AGR_SECTOR_FOREREEF,AGR_SECTOR,FOREREEF,DEEP
2,MID_AGR_SECTOR_FOREREEF,AGR_SECTOR,FOREREEF,MIDD
3,SHALLOW_AGR_SECTOR_FOREREEF,AGR_SECTOR,FOREREEF,SHAL
