strat,strat_cells,cell_area,strat_area
1,608023,2.499999999824922e-5,15.200574998935487
3,530841,2.499999999824922e-5,13.271024999070615
6,226602,2.499999999824922e-5,5.66504999960327
5,172547,2.499999999824922e-5,4.313674999697908
7,521389,2.499999999824922e-5,13.034724999087164
4,50211,2.499999999824922e-5,1.2552749999120916
2,253,2.499999999824922e-5,0.006324999999557053
