region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
PRIAs,joh,MIDD,JOH_SECTOR,FOREREEF,2,MID_JOH_SECTOR_FOREREEF,2.4596159998836757,38
PRIAs,joh,DEEP,JOH_SECTOR,FOREREEF,1,DEEP_JOH_SECTOR_FOREREEF,0.5520319999738924,8
PRIAs,joh,SHAL,JOH_SECTOR,FOREREEF,3,SHALLOW_JOH_SECTOR_FOREREEF,1.4499199999314278,22
