region,island,depth_bin,sector_id,reef_id,strat,strat_nam,strat_area,strat_sets
PRIAs,pal,DEEP,PAL_SECTOR,FOREREEF,1,DEEP_PAL_SECTOR_FOREREEF,6.5012499999881745,12
PRIAs,pal,MIDD,PAL_SECTOR,FOREREEF,2,MID_PAL_SECTOR_FOREREEF,16.901799999969256,30
PRIAs,pal,SHAL,PAL_SECTOR,FOREREEF,3,SHALLOW_PAL_SECTOR_FOREREEF,7.673149999986043,14
