strat,strat_nam,sector_id,reef_id,depth_bin
2,MID_GUG_SECTOR_FOREREEF,GUG_SECTOR,FOREREEF,MIDD
1,DEEP_GUG_SECTOR_FOREREEF,GUG_SECTOR,FOREREEF,DEEP
3,SHALLOW_GUG_SECTOR_FOREREEF,GUG_SECTOR,FOREREEF,SHAL
