SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
KAL_0008A,0008,340.6853,2396.3062,-160.5397,21.6629,DEEP,FOREREEF
KAL_0009A,0009,340.4471,2396.1573,-160.542,21.6615,DEEP,FOREREEF
KAL_0010A,0010,340.7449,2396.0977,-160.5391,21.661,MID,FOREREEF
KAL_0011A,0011,340.9533,2395.6213,-160.537,21.6567,SHAL,FOREREEF
