SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
AGR_0001A,0001,362.625,2073.345,145.6968,18.7471,DEEP,FOREREEF
AGR_0002A,0002,359.655,2070.675,145.6688,18.7228,DEEP,FOREREEF
AGR_0003A,0003,362.525,2073.505,145.6959,18.7485,DEEP,FOREREEF
AGR_0004A,0004,356.355,2077.255,145.6371,18.782,DEEP,FOREREEF
AGR_0005A,0005,360.675,2071.715,145.6784,18.7322,DEEP,FOREREEF
AGR_0006A,0006,362.705,2073.575,145.6976,18.7492,DEEP,FOREREEF
AGR_0007A,0007,362.955,2077.475,145.6997,18.7844,DEEP,FOREREEF
AGR_0008A,0008,362.465,2073.605,145.6953,18.7494,DEEP,FOREREEF
AGR_0009A,0009,357.655,2080.125,145.6492,18.808,DEEP,FOREREEF
AGR_0010A,0010,359.375,2070.915,145.6662,18.7249,DEEP,FOREREEF
AGR_0011A,0011,358.845,2071.115,145.6611,18.7267,DEEP,FOREREEF
AGR_0012A,0012,357.125,2072.525,145.6447,18.7393,DEEP,FOREREEF
AGR_0013A,0013,356.595,2074.375,145.6396,18.756,MID,FOREREEF
AGR_0014A,0014,359.535,2070.715,145.6677,18.7231,MID,FOREREEF
AGR_0015A,0015,360.395,2071.745,145.6758,18.7325,MID,FOREREEF
AGR_0016A,0016,362.465,2078.455,145.6949,18.7932,MID,FOREREEF
AGR_0017A,0017,360.465,2072.265,145.6764,18.7372,SHAL,FOREREEF
AGR_0018A,0018,361.785,2072.475,145.6889,18.7392,SHAL,FOREREEF
AGR_0019A,0019,361.045,2079.985,145.6814,18.807,SHAL,FOREREEF
