SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
GUA_0001A,0001,251.7593,1464.839,144.7092,13.2402,DEEP,FOREREEF
GUA_0002A,0002,276.5093,1497.3362,144.9349,13.5358,DEEP,FOREREEF
GUA_0003A,0003,258.9993,1471.6526,144.7754,13.3024,DEEP,FOREREEF
GUA_0004A,0004,266.5093,1488.656,144.8433,13.4566,DEEP,FOREREEF
GUA_0005A,0005,248.3393,1464.3188,144.6777,13.2352,DEEP,FOREREEF
GUA_0006A,0006,276.4093,1496.969,144.934,13.5325,DEEP,FOREREEF
GUA_0007A,0007,245.0393,1463.7986,144.6473,13.2303,DEEP,FOREREEF
GUA_0008A,0008,259.5393,1480.0778,144.7797,13.3786,DEEP,FOREREEF
GUA_0009A,0009,270.0893,1491.614,144.8761,13.4836,DEEP,FOREREEF
GUA_0010A,0010,242.6593,1488.1766,144.6232,13.4503,DEEP,FOREREEF
GUA_0011A,0011,277.3293,1499.4782,144.9424,13.5553,DEEP,FOREREEF
GUA_0012A,0012,279.2693,1504.2518,144.9599,13.5985,DEEP,FOREREEF
GUA_0013A,0013,275.3093,1504.9454,144.9233,13.6045,DEEP,FOREREEF
GUA_0014A,0014,250.0693,1490.6144,144.6914,13.473,DEEP,FOREREEF
GUA_0015A,0015,261.8393,1495.6634,144.7996,13.5196,DEEP,FOREREEF
GUA_0016A,0016,244.3793,1479.1598,144.6398,13.369,DEEP,FOREREEF
GUA_0017A,0017,253.3493,1491.7058,144.7215,13.4831,DEEP,FOREREEF
GUA_0018A,0018,244.6493,1473.7742,144.6428,13.3204,DEEP,FOREREEF
GUA_0019A,0019,245.9993,1471.3262,144.6555,13.298400000000001,DEEP,FOREREEF
GUA_0020A,0020,250.3293,1464.8696,144.696,13.2404,MID,FOREREEF
GUA_0021A,0021,254.5793,1465.6754,144.7351,13.248,MID,FOREREEF
GUA_0022A,0022,262.2893,1485.29,144.8046,13.4259,MID,FOREREEF
GUA_0023A,0023,259.1193,1477.3952,144.776,13.3543,MID,FOREREEF
GUA_0024A,0024,266.3693,1488.2378,144.842,13.4528,MID,FOREREEF
GUA_0025A,0025,260.0193,1482.1484,144.7839,13.3973,MID,FOREREEF
GUA_0026A,0026,272.6193,1494.3374,144.8993,13.5084,MID,FOREREEF
GUA_0027A,0027,260.0193,1482.3524,144.7839,13.3991,MID,FOREREEF
GUA_0028A,0028,264.0093,1486.9832,144.8203,13.4413,MID,FOREREEF
GUA_0029A,0029,259.8993,1482.5972,144.7828,13.4013,MID,FOREREEF
GUA_0030A,0030,274.7493,1495.0718,144.9189,13.5152,MID,FOREREEF
GUA_0031A,0031,253.5993,1465.196,144.7261,13.2436,MID,FOREREEF
GUA_0032A,0032,249.5193,1464.9002,144.6885,13.2406,MID,FOREREEF
GUA_0033A,0033,274.1393,1495.082,144.9132,13.5153,MID,FOREREEF
GUA_0034A,0034,243.2193,1487.8502,144.6284,13.4474,MID,FOREREEF
GUA_0035A,0035,244.4193,1485.4226,144.6397,13.4256,MID,FOREREEF
GUA_0036A,0036,273.5693,1506.1082,144.9071,13.6149,MID,FOREREEF
GUA_0037A,0037,274.5893,1504.9964,144.9166,13.6049,MID,FOREREEF
GUA_0038A,0038,279.0993,1504.0886,144.9583,13.5971,MID,FOREREEF
GUA_0039A,0039,250.8293,1490.5532,144.6984,13.4725,MID,FOREREEF
GUA_0040A,0040,262.0093,1496.3774,144.8011,13.526,MID,FOREREEF
GUA_0041A,0041,256.3293,1491.8588,144.749,13.4847,MID,FOREREEF
GUA_0042A,0042,245.0893,1474.1924,144.6468,13.3242,MID,FOREREEF
GUA_0043A,0043,244.7993,1475.3552,144.644,13.3347,MID,FOREREEF
GUA_0044A,0044,244.7993,1479.6698,144.6437,13.3736,MID,FOREREEF
GUA_0045A,0045,266.3093,1508.087,144.8399,13.6322,MID,FOREREEF
GUA_0046A,0046,248.3793,1489.6964,144.6758,13.4645,MID,FOREREEF
GUA_0047A,0047,254.3293,1491.7466,144.7306,13.4836,MID,FOREREEF
GUA_0048A,0048,244.6593,1490.2472,144.6414,13.4692,MID,FOREREEF
GUA_0049A,0049,250.6893,1465.0838,144.6993,13.2424,SHAL,FOREREEF
GUA_0050A,0050,270.6793,1509.668,144.8801,13.6468,SHAL,FOREREEF
GUA_0051A,0051,259.1493,1479.1394,144.7761,13.37,SHAL,FOREREEF
GUA_0052A,0052,261.5293,1485.3818,144.7976,13.4266,SHAL,FOREREEF
GUA_0053A,0053,246.3693,1464.7982,144.6594,13.2394,SHAL,FOREREEF
GUA_0054A,0054,255.2093,1466.522,144.7408,13.2557,SHAL,FOREREEF
GUA_0055A,0055,242.9193,1488.0134,144.6256,13.4489,SHAL,FOREREEF
GUA_0056A,0056,262.1093,1485.3716,144.8029,13.4266,SHAL,FOREREEF
GUA_0057A,0057,273.2493,1506.404,144.9041,13.6175,SHAL,FOREREEF
GUA_0058A,0058,249.9393,1490.237,144.6902,13.4696,SHAL,FOREREEF
GUA_0059A,0059,262.1093,1496.0102,144.8021,13.5227,SHAL,FOREREEF
GUA_0060A,0060,263.2293,1499.9168,144.8121,13.5581,SHAL,FOREREEF
GUA_0061A,0061,252.8693,1491.1142,144.7172,13.4777,SHAL,FOREREEF
GUA_0062A,0062,246.2993,1481.5772,144.6573,13.391,SHAL,FOREREEF
GUA_0063A,0063,244.1493,1464.4004,144.639,13.2356,SHAL,FOREREEF
