strat,strat_cells,cell_area,strat_area
1,471415,7.56496435349883e-5,35.66237670704651
3,743467,7.56496435349883e-5,56.24301353002715
2,599414,7.56496435349883e-5,45.345455429881476
5,261837,7.56496435349883e-5,19.807875714270732
4,253590,7.56496435349883e-5,19.183993104037683
6,53477,7.56496435349883e-5,4.045515987320569
