stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_SAR_SECTOR_FOREREEF,SAR_SECTOR,FOREREEF,DEEP,0.79
2,MID_SAR_SECTOR_FOREREEF,SAR_SECTOR,FOREREEF,MIDD,0.48
3,SHALLOW_SAR_SECTOR_FOREREEF,SAR_SECTOR,FOREREEF,SHAL,0.36
