stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_TIN_SECTOR_FOREREEF,TIN_SECTOR,FOREREEF,DEEP,6.06
2,MID_TIN_SECTOR_FOREREEF,TIN_SECTOR,FOREREEF,MIDD,6.99
3,SHALLOW_TIN_SECTOR_FOREREEF,TIN_SECTOR,FOREREEF,SHAL,1.44
