stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_MID_SECTOR_FOREREEF,MID_SECTOR,FOREREEF,DEEP,15.2
3,MID_MID_SECTOR_FOREREEF,MID_SECTOR,FOREREEF,MIDD,13.27
6,SHALLOW_MID_SECTOR_FOREREEF,MID_SECTOR,FOREREEF,SHAL,5.67
5,SHALLOW_MID_SECTOR_BACKREEF,MID_SECTOR,BACKREEF,SHAL,4.31
7,SHALLOW_MID_SECTOR_LAGOON,MID_SECTOR,LAGOON,SHAL,13.03
4,MID_MID_SECTOR_LAGOON,MID_SECTOR,LAGOON,MIDD,1.26
2,MID_MID_SECTOR_BACKREEF,MID_SECTOR,BACKREEF,MIDD,0.01
