stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_BAK_SECTOR_FOREREEF,BAK_SECTOR,FOREREEF,DEEP,0.61
2,MID_BAK_SECTOR_FOREREEF,BAK_SECTOR,FOREREEF,MIDD,1.57
3,SHALLOW_BAK_SECTOR_FOREREEF,BAK_SECTOR,FOREREEF,SHAL,1.19
