stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_AGU_SECTOR_FOREREEF,AGU_SECTOR,FOREREEF,DEEP,3.01
2,MID_AGU_SECTOR_FOREREEF,AGU_SECTOR,FOREREEF,MIDD,1.9
3,SHALLOW_AGU_SECTOR_FOREREEF,AGU_SECTOR,FOREREEF,SHAL,0.18
