stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,DEEP,37.68
3,MID_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,MIDD,38.06
6,SHALLOW_PHR_SECTOR_FOREREEF,PHR_SECTOR,FOREREEF,SHAL,4.48
5,SHALLOW_PHR_SECTOR_BACKREEF,PHR_SECTOR,BACKREEF,SHAL,20.18
2,MID_PHR_SECTOR_BACKREEF,PHR_SECTOR,BACKREEF,MIDD,0.57
7,SHALLOW_PHR_SECTOR_LAGOON,PHR_SECTOR,LAGOON,SHAL,40.29
4,MID_PHR_SECTOR_LAGOON,PHR_SECTOR,LAGOON,MIDD,82.62
