stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_ALA_SECTOR_FOREREEF,ALA_SECTOR,FOREREEF,DEEP,1.6
2,MID_ALA_SECTOR_FOREREEF,ALA_SECTOR,FOREREEF,MIDD,1.67
3,SHALLOW_ALA_SECTOR_FOREREEF,ALA_SECTOR,FOREREEF,SHAL,0.33
