stratum,stratum_name,sector_id,reef_id,depth_bin,area_km2
1,DEEP_LAN_NORTH_FOREREEF,LAN_NORTH,FOREREEF,DEEP,6.69
3,MID_LAN_NORTH_FOREREEF,LAN_NORTH,FOREREEF,MIDD,6.61
5,SHALLOW_LAN_NORTH_FOREREEF,LAN_NORTH,FOREREEF,SHAL,2.8
2,DEEP_LAN_SOUTH_FOREREEF,LAN_SOUTH,FOREREEF,DEEP,5.62
4,MID_LAN_SOUTH_FOREREEF,LAN_SOUTH,FOREREEF,MIDD,6.97
6,SHALLOW_LAN_SOUTH_FOREREEF,LAN_SOUTH,FOREREEF,SHAL,3.77
