id,x,y,longitude,latitude,depth,strat,strat_area
site_01,246.13368223764448,1464.9222654386385,144.65726448360226,13.240509801153099,0.2882362976670265,1,0.010465874807340582
site_02,269.56103677829356,1491.9302200181764,144.87120644217336,13.486450851416553,2.6277802403156576,2,0.10465874807340582
site_03,244.39453364729061,1489.6795571365483,144.63905076487924,13.46403809690903,5.178528696928225,3,0.010465874807340582
site_04,244.90604793857116,1464.3084482891036,144.64599561975038,13.234859857954486,0.5302770336469015,4,0.020931749614681163
site_05,277.0291454309896,1500.5236601116658,144.93949701153872,13.564680719338801,2.6376070928360735,5,0.3349079938348986
site_06,246.74749938718114,1488.5542256957342,144.66087029201873,13.45407407721893,5.089679328203201,6,0.17791987172478987
site_07,258.71693380314593,1473.9249169651512,144.77258003417717,13.322893561327906,0.9423089646936759,7,0.8163382349725654
site_08,245.2129565133395,1464.4107511473594,144.64881721587025,13.235810234823356,0.4283972578123212,8,0.05232937403670291
site_09,250.6350080009133,1465.1268711551502,144.6987625032023,13.242736173311025,0.88957962885499,9,0.8791334838166088
site_10,249.30507084358388,1466.0475968794526,144.68641774821378,13.250944135875873,5.676638920307159,10,0.06279524884404349
site_11,245.3152593715956,1464.615356863871,144.6497429756126,13.237667514177142,0.7712131410837173,11,0.020931749614681163
site_12,264.343591007232,1501.2397801194566,144.82226741618456,13.570156621457768,2.036476979298251,12,0.9419287326606524
site_13,245.00835079682727,1464.5130540056152,144.64692135395745,13.236717143493394,0.6411105907389096,13,0.010465874807340582
site_14,259.73996238570703,1494.3854886163163,144.78032149126764,13.507849846900184,1.3039843364308277,14,0.9942581066973553
site_15,247.56592225323,1488.2473171209667,144.66845193999276,13.451371362126945,2.42333673119545,15,0.020931749614681163
site_16,249.5096765600961,1465.5360825881735,144.68834855048658,13.246339645989277,1.4973562479019165,16,0.07326112365138407
site_17,258.6146309448899,1493.6693686085255,144.76999063327384,13.501287093875328,3.477094041109085,17,0.450032616715645
site_18,247.87283082799834,1488.042711404455,144.67130283857708,13.449549019814722,3.8687150585651398,18,0.3977032426789421
site_19,246.64519652892503,1465.1268711551502,144.66196442841058,13.242401670278808,1.1610343599319457,19,1.5594153462937466
site_20,259.1261452361704,1479.1423627361983,144.77592410466806,13.37006953932883,0.5518584346338626,20,4.720109538110602
site_21,269.86794535306194,1510.344734504225,144.8725582963908,13.652869297006111,1.0488524198532105,20,4.720109538110602
site_22,247.97513368625445,1465.229174013406,144.67422156182093,13.24343807135573,1.6796997618675231,21,1.8733915905139642
site_23,244.59913936380283,1464.4107511473594,144.6431562696758,13.235758036828564,1.0204122525453567,22,1.0884509799634206
site_24,245.51986508810782,1484.0528999324779,144.64993431536487,13.413300017256699,4.045764696598053,23,5.609708896734552
site_25,265.6735281645614,1505.7411058827129,144.83418183561022,13.61093662341564,3.0589083334058524,23,5.609708896734552
site_26,247.15671082020557,1467.2752311785225,144.6664969804912,13.261855277119055,3.88931933760643,24,0.9837922318900146
site_27,244.49683650554672,1489.6795571365483,144.63999513826667,13.464046967976934,8.325724152156285,25,0.03139762442202174
site_28,278.25677973006293,1502.2628087020148,144.95070169574618,13.580489878077234,10.807860495086429,26,0.2616468701835145
site_29,243.78071649775396,1487.531197113176,144.6335752262026,13.44457514210097,14.187181038856506,27,0.5337596151743697
site_30,273.65315110853794,1505.3318944496896,144.9079324916855,13.607869696030809,7.106710603237152,28,1.779198717247899
site_31,247.4636193949739,1488.2473171209667,144.66750759695054,13.451362606036069,11.820619885921479,29,0.010465874807340582
site_32,242.34847648216842,1487.3265913966643,144.6203734367137,13.442601941961854,10.383541693874434,30,0.8058723601652248
site_33,260.45608239349986,1494.590094332828,144.7869169237518,13.50975707104715,8.381021795272828,31,0.8163382349725654
site_34,249.40737370184,1490.1910714278274,144.68528140487993,13.46909012781921,10.75730366706848,32,0.7116794868991595
site_35,247.56592225323,1488.042711404455,144.6684698271069,13.449522776509525,7.4750297921895985,33,0.010465874807340582
site_36,270.78867107736687,1492.3394314511997,144.88250924327141,13.490244461763371,11.925190592298703,34,0.24071512056883337
site_37,248.28204226102278,1487.9404085461993,144.6750891138479,13.448659664082982,8.142099919319152,35,0.06279524884404349
site_38,260.45608239349986,1484.4621113655012,144.787758093212,13.418244602955319,6.824730843998109,36,0.020931749614681163
site_39,260.6606881100121,1483.950597074222,144.78968896049506,13.413639302225144,7.014024030566215,37,10.80078280117548
site_40,256.0570594884871,1468.0936540445691,144.7485250456498,13.26998867657085,10.097363884449004,37,10.80078280117548
site_41,259.22844809442654,1479.7561798857332,144.77681733977124,13.375624049657274,6.029533848017454,37,10.80078280117548
site_42,269.2541282035253,1510.8562487955041,144.86684512043817,13.657442614888327,12.369611377716064,37,10.80078280117548
site_43,259.43305381093876,1478.8354541614308,144.7787817988107,13.367321318157646,16.273023195266724,37,10.80078280117548
site_44,247.25901367846168,1466.2522025959643,144.66752872706263,13.252620853749422,6.499360957145691,38,0.17791987172478987
site_45,246.64519652892503,1467.9913511863133,144.66171707394815,13.26828214368233,7.5536157155036925,39,0.010465874807340582
site_46,253.09027659905993,1491.4187057268973,144.71917591940743,13.480493008090765,8.75549132823944,40,11.397337665193893
site_47,264.8551052985125,1502.0582029855032,144.8269246588724,13.577592895277379,16.293001565933228,40,11.397337665193893
