id,x,y,longitude,latitude,depth,strat
site_01,315.77999999999884,2214.760000000002,145.23888411493346,20.020867303553846,5.995420116489217,1
site_02,312.87999999999977,2214.760000000002,145.2111705777118,20.020589402568117,14.392309873000436,2
site_03,312.5799999999999,2215.5600000000013,145.20822179509096,20.02778618473854,12.413438682556153,2
site_04,314.07999999999936,2215.8600000000006,145.22252648120252,20.03064044242906,13.21085048140141,2
site_05,314.9799999999991,2213.760000000003,145.23133996088796,20.01175873025281,14.71220739364624,2
site_06,312.4799999999999,2215.3600000000015,145.20728660945656,20.02597006245676,14.23179084777832,2
site_07,313.27999999999963,2215.960000000001,145.2148707139299,20.031466695567605,14.700336246877104,2
site_08,312.4799999999999,2214.560000000002,145.20736853579126,20.018744286781804,15.805478944778443,2
site_09,315.77999999999884,2214.560000000002,145.23890423336556,20.019060828110025,11.732014151981899,2
site_10,312.77999999999986,2214.8600000000015,145.2102047232398,20.021482965999375,8.633619360490279,2
site_11,312.5799999999999,2214.760000000002,145.2083036867643,20.020560406833994,9.487500527169969,2
site_12,313.6799999999995,2215.760000000001,145.21871387444645,20.029698771047514,16.098627199445453,2
site_13,313.47999999999956,2213.560000000003,145.21702655646774,20.009808525466237,17.632616196555652,2
site_14,312.77999999999986,2216.1600000000008,145.21007176559868,20.03322486296174,26.97807502746582,3
site_15,312.5799999999999,2213.6600000000026,145.20841622933366,20.01062495207129,26.355941211476047,3
site_16,313.27999999999963,2213.3600000000033,145.21513579699956,20.007982818883413,27.665866216023762,3
site_17,312.28,2214.260000000002,145.20548804672094,20.01601525747299,23.924788005316437,3
site_18,315.4799999999989,2215.960000000001,145.23589622257276,20.03167758393621,26.68822498321533,3
site_19,315.379999999999,2215.8600000000006,145.23495059973777,20.030764817594132,19.619476318359375,3
site_20,315.079999999999,2216.0600000000004,145.2320632780513,20.032542659380418,20.85668597501867,3
site_21,312.87999999999977,2216.1600000000008,145.2110274728239,20.033234529663304,24.278923416137694,3
site_22,313.97999999999945,2214.960000000002,145.22166223724068,20.022501781711114,28.38249969482422,3
